// <id, capacity (cpu, memory), features (speed), state (time_to_turn_on, time_to_turn_off, load (cpu_load, memory_load), state)>

physical_machines = {
  <0, <48, 64>, <1.0>, <42.4, 83.8, <0.0, 0.0>, 0>>,
  <56, <40, 128>, <1.0>, <70.4, 12.4, <0.0, 0.0>, 0>>,
  <57, <56, 64>, <1.0>, <80.2, 75.8, <0.0, 0.0>, 0>>,
  <58, <40, 128>, <1.0>, <51.3, 61.2, <0.0, 0.0>, 0>>,
  <59, <24, 64>, <1.0>, <22.8, 46.2, <0.0, 0.0>, 0>>,
  <60, <24, 32>, <1.0>, <26.1, 56.6, <0.0, 0.0>, 0>>,
  <61, <16, 32>, <1.0>, <52.0, 63.6, <0.0, 0.0>, 0>>,
  <62, <16, 128>, <1.0>, <32.2, 22.5, <0.0, 0.0>, 0>>,
  <63, <24, 64>, <1.0>, <65.4, 35.8, <0.0, 0.0>, 0>>,
  <64, <24, 128>, <1.0>, <97.4, 73.6, <0.0, 0.0>, 0>>,
  <65, <40, 32>, <1.0>, <72.4, 73.7, <0.0, 0.0>, 0>>,
  <66, <64, 32>, <1.0>, <44.4, 37.4, <0.0, 0.0>, 0>>,
  <67, <16, 32>, <1.0>, <20.8, 10.6, <0.0, 0.0>, 0>>,
  <68, <40, 32>, <1.0>, <50.0, 78.5, <0.0, 0.0>, 0>>,
  <69, <64, 32>, <1.0>, <114.6, 48.7, <0.0, 0.0>, 0>>,
  <70, <16, 32>, <1.0>, <87.1, 48.8, <0.0, 0.0>, 0>>,
  <71, <40, 32>, <1.0>, <30.7, 35.1, <0.0, 0.0>, 0>>,
  <72, <16, 128>, <1.0>, <89.6, 64.0, <0.0, 0.0>, 0>>,
  <73, <40, 64>, <1.0>, <83.5, 50.5, <0.0, 0.0>, 0>>,
  <74, <32, 32>, <1.0>, <69.1, 15.1, <0.0, 0.0>, 0>>,
  <75, <16, 64>, <1.0>, <55.8, 56.7, <0.0, 0.0>, 0>>,
  <76, <48, 32>, <1.0>, <26.4, 58.0, <0.0, 0.0>, 0>>,
  <77, <40, 128>, <1.0>, <45.9, 22.1, <0.0, 0.0>, 0>>,
  <78, <48, 32>, <1.0>, <36.4, 53.6, <0.0, 0.0>, 0>>,
  <79, <24, 32>, <1.0>, <63.3, 18.9, <0.0, 0.0>, 0>>,
  <80, <48, 64>, <1.0>, <18.8, 83.0, <0.0, 0.0>, 0>>,
  <81, <24, 64>, <1.0>, <44.0, 17.3, <0.0, 0.0>, 0>>,
  <82, <24, 64>, <1.0>, <55.6, 83.5, <0.0, 0.0>, 0>>,
  <83, <32, 64>, <1.0>, <89.8, 13.3, <0.0, 0.0>, 0>>,
  <84, <64, 32>, <1.0>, <69.5, 78.6, <0.0, 0.0>, 0>>,
  <85, <16, 64>, <1.0>, <18.7, 16.4, <0.0, 0.0>, 0>>,
  <86, <64, 128>, <1.0>, <114.3, 45.3, <0.0, 0.0>, 0>>,
  <87, <16, 64>, <1.0>, <90.0, 88.5, <0.0, 0.0>, 0>>,
  <88, <56, 32>, <1.0>, <48.3, 25.9, <0.0, 0.0>, 0>>,
  <89, <16, 32>, <1.0>, <15.1, 35.3, <0.0, 0.0>, 0>>,
  <90, <24, 128>, <1.0>, <90.7, 53.9, <0.0, 0.0>, 0>>,
  <91, <32, 32>, <1.0>, <118.7, 30.8, <0.0, 0.0>, 0>>,
  <92, <24, 128>, <1.0>, <114.2, 80.9, <0.0, 0.0>, 0>>,
  <93, <64, 128>, <1.0>, <32.2, 57.9, <0.0, 0.0>, 0>>,
  <94, <48, 64>, <1.0>, <40.4, 70.2, <0.0, 0.0>, 0>>,
  <95, <56, 32>, <1.0>, <64.4, 54.2, <0.0, 0.0>, 0>>,
  <96, <32, 32>, <1.0>, <113.9, 20.1, <0.0, 0.0>, 0>>,
  <97, <64, 128>, <1.0>, <58.5, 55.5, <0.0, 0.0>, 0>>,
  <98, <64, 32>, <1.0>, <95.0, 28.3, <0.0, 0.0>, 0>>,
  <99, <24, 128>, <1.0>, <47.5, 30.7, <0.0, 0.0>, 0>>
};

nb_points = 11;

power_function = [
  [<0.0, 113.56>, <0.1, 166.4>, <0.2, 187.94>, <0.3, 207.27>, <0.4, 228.4>, <0.5, 249.73>, <0.6, 273.46>, <0.7, 299.23>, <0.8, 329.05>, <0.9, 376.92>, <1.0, 408.59>],
  [<0.0, 110.51>, <0.1, 159.55>, <0.2, 179.01>, <0.3, 196.4>, <0.4, 215.57>, <0.5, 235.64>, <0.6, 258.21>, <0.7, 283.12>, <0.8, 314.2>, <0.9, 362.18>, <1.0, 392.71>],
  [<0.0, 92.91>, <0.1, 131.97>, <0.2, 147.5>, <0.3, 160.96>, <0.4, 176.19>, <0.5, 191.24>, <0.6, 207.37>, <0.7, 223.93>, <0.8, 242.82>, <0.9, 273.9>, <1.0, 294.6>],
  [<0.0, 119.53>, <0.1, 177.39>, <0.2, 201.38>, <0.3, 223.06>, <0.4, 246.54>, <0.5, 269.88>, <0.6, 295.83>, <0.7, 323.97>, <0.8, 355.2>, <0.9, 406.38>, <1.0, 440.91>],
  [<0.0, 110.51>, <0.1, 159.55>, <0.2, 179.01>, <0.3, 196.4>, <0.4, 215.57>, <0.5, 235.64>, <0.6, 258.21>, <0.7, 283.12>, <0.8, 314.2>, <0.9, 362.18>, <1.0, 392.71>],
  [<0.0, 83.88>, <0.1, 114.13>, <0.2, 125.13>, <0.3, 134.3>, <0.4, 145.22>, <0.5, 157.0>, <0.6, 169.76>, <0.7, 183.09>, <0.8, 201.82>, <0.9, 229.7>, <1.0, 246.4>],
  [<0.0, 95.81>, <0.1, 136.12>, <0.2, 152.02>, <0.3, 165.87>, <0.4, 181.5>, <0.5, 197.3>, <0.6, 214.49>, <0.7, 232.55>, <0.8, 254.13>, <0.9, 288.61>, <1.0, 311.04>],
  [<0.0, 86.94>, <0.1, 120.98>, <0.2, 134.06>, <0.3, 145.17>, <0.4, 158.05>, <0.5, 171.08>, <0.6, 185.01>, <0.7, 199.2>, <0.8, 216.67>, <0.9, 244.45>, <1.0, 262.27>],
  [<0.0, 110.51>, <0.1, 159.55>, <0.2, 179.01>, <0.3, 196.4>, <0.4, 215.57>, <0.5, 235.64>, <0.6, 258.21>, <0.7, 283.12>, <0.8, 314.2>, <0.9, 362.18>, <1.0, 392.71>],
  [<0.0, 113.56>, <0.1, 166.4>, <0.2, 187.94>, <0.3, 207.27>, <0.4, 228.4>, <0.5, 249.73>, <0.6, 273.46>, <0.7, 299.23>, <0.8, 329.05>, <0.9, 376.92>, <1.0, 408.59>],
  [<0.0, 119.38>, <0.1, 174.69>, <0.2, 196.97>, <0.3, 217.1>, <0.4, 239.02>, <0.5, 261.85>, <0.6, 287.7>, <0.7, 316.46>, <0.8, 351.66>, <0.9, 406.33>, <1.0, 441.48>],
  [<0.0, 110.65>, <0.1, 162.25>, <0.2, 183.42>, <0.3, 202.36>, <0.4, 223.09>, <0.5, 243.66>, <0.6, 266.35>, <0.7, 290.62>, <0.8, 317.74>, <0.9, 362.22>, <1.0, 392.14>],
  [<0.0, 128.26>, <0.1, 189.83>, <0.2, 214.93>, <0.3, 237.8>, <0.4, 262.47>, <0.5, 288.07>, <0.6, 317.19>, <0.7, 349.81>, <0.8, 389.12>, <0.9, 450.49>, <1.0, 490.25>],
  [<0.0, 95.81>, <0.1, 136.12>, <0.2, 152.02>, <0.3, 165.87>, <0.4, 181.5>, <0.5, 197.3>, <0.6, 214.49>, <0.7, 232.55>, <0.8, 254.13>, <0.9, 288.61>, <1.0, 311.04>],
  [<0.0, 110.65>, <0.1, 162.25>, <0.2, 183.42>, <0.3, 202.36>, <0.4, 223.09>, <0.5, 243.66>, <0.6, 266.35>, <0.7, 290.62>, <0.8, 317.74>, <0.9, 362.22>, <1.0, 392.14>],
  [<0.0, 83.88>, <0.1, 114.13>, <0.2, 125.13>, <0.3, 134.3>, <0.4, 145.22>, <0.5, 157.0>, <0.6, 169.76>, <0.7, 183.09>, <0.8, 201.82>, <0.9, 229.7>, <1.0, 246.4>],
  [<0.0, 92.76>, <0.1, 129.27>, <0.2, 143.09>, <0.3, 155.0>, <0.4, 168.67>, <0.5, 183.21>, <0.6, 199.24>, <0.7, 216.43>, <0.8, 239.28>, <0.9, 273.86>, <1.0, 295.17>],
  [<0.0, 95.81>, <0.1, 136.12>, <0.2, 152.02>, <0.3, 165.87>, <0.4, 181.5>, <0.5, 197.3>, <0.6, 214.49>, <0.7, 232.55>, <0.8, 254.13>, <0.9, 288.61>, <1.0, 311.04>],
  [<0.0, 92.91>, <0.1, 131.97>, <0.2, 147.5>, <0.3, 160.96>, <0.4, 176.19>, <0.5, 191.24>, <0.6, 207.37>, <0.7, 223.93>, <0.8, 242.82>, <0.9, 273.9>, <1.0, 294.6>],
  [<0.0, 92.76>, <0.1, 129.27>, <0.2, 143.09>, <0.3, 155.0>, <0.4, 168.67>, <0.5, 183.21>, <0.6, 199.24>, <0.7, 216.43>, <0.8, 239.28>, <0.9, 273.86>, <1.0, 295.17>],
  [<0.0, 78.07>, <0.1, 105.84>, <0.2, 116.09>, <0.3, 124.47>, <0.4, 134.6>, <0.5, 144.87>, <0.6, 155.52>, <0.7, 165.86>, <0.8, 179.21>, <0.9, 200.29>, <1.0, 213.5>],
  [<0.0, 101.78>, <0.1, 147.11>, <0.2, 165.46>, <0.3, 181.66>, <0.4, 199.64>, <0.5, 217.45>, <0.6, 236.86>, <0.7, 257.28>, <0.8, 280.28>, <0.9, 318.06>, <1.0, 343.37>],
  [<0.0, 92.91>, <0.1, 131.97>, <0.2, 147.5>, <0.3, 160.96>, <0.4, 176.19>, <0.5, 191.24>, <0.6, 207.37>, <0.7, 223.93>, <0.8, 242.82>, <0.9, 273.9>, <1.0, 294.6>],
  [<0.0, 113.56>, <0.1, 166.4>, <0.2, 187.94>, <0.3, 207.27>, <0.4, 228.4>, <0.5, 249.73>, <0.6, 273.46>, <0.7, 299.23>, <0.8, 329.05>, <0.9, 376.92>, <1.0, 408.59>],
  [<0.0, 95.81>, <0.1, 136.12>, <0.2, 152.02>, <0.3, 165.87>, <0.4, 181.5>, <0.5, 197.3>, <0.6, 214.49>, <0.7, 232.55>, <0.8, 254.13>, <0.9, 288.61>, <1.0, 311.04>],
  [<0.0, 78.07>, <0.1, 105.84>, <0.2, 116.09>, <0.3, 124.47>, <0.4, 134.6>, <0.5, 144.87>, <0.6, 155.52>, <0.7, 165.86>, <0.8, 179.21>, <0.9, 200.29>, <1.0, 213.5>],
  [<0.0, 110.51>, <0.1, 159.55>, <0.2, 179.01>, <0.3, 196.4>, <0.4, 215.57>, <0.5, 235.64>, <0.6, 258.21>, <0.7, 283.12>, <0.8, 314.2>, <0.9, 362.18>, <1.0, 392.71>],
  [<0.0, 122.44>, <0.1, 181.54>, <0.2, 205.9>, <0.3, 227.97>, <0.4, 251.85>, <0.5, 275.94>, <0.6, 302.95>, <0.7, 332.58>, <0.8, 366.51>, <0.9, 421.08>, <1.0, 457.36>],
  [<0.0, 110.65>, <0.1, 162.25>, <0.2, 183.42>, <0.3, 202.36>, <0.4, 223.09>, <0.5, 243.66>, <0.6, 266.35>, <0.7, 290.62>, <0.8, 317.74>, <0.9, 362.22>, <1.0, 392.14>],
  [<0.0, 92.91>, <0.1, 131.97>, <0.2, 147.5>, <0.3, 160.96>, <0.4, 176.19>, <0.5, 191.24>, <0.6, 207.37>, <0.7, 223.93>, <0.8, 242.82>, <0.9, 273.9>, <1.0, 294.6>],
  [<0.0, 128.26>, <0.1, 189.83>, <0.2, 214.93>, <0.3, 237.8>, <0.4, 262.47>, <0.5, 288.07>, <0.6, 317.19>, <0.7, 349.81>, <0.8, 389.12>, <0.9, 450.49>, <1.0, 490.25>],
  [<0.0, 122.44>, <0.1, 181.54>, <0.2, 205.9>, <0.3, 227.97>, <0.4, 251.85>, <0.5, 275.94>, <0.6, 302.95>, <0.7, 332.58>, <0.8, 366.51>, <0.9, 421.08>, <1.0, 457.36>],
  [<0.0, 128.26>, <0.1, 189.83>, <0.2, 214.93>, <0.3, 237.8>, <0.4, 262.47>, <0.5, 288.07>, <0.6, 317.19>, <0.7, 349.81>, <0.8, 389.12>, <0.9, 450.49>, <1.0, 490.25>],
  [<0.0, 84.03>, <0.1, 116.83>, <0.2, 129.54>, <0.3, 140.26>, <0.4, 152.74>, <0.5, 165.02>, <0.6, 177.89>, <0.7, 190.59>, <0.8, 205.36>, <0.9, 229.74>, <1.0, 245.83>],
  [<0.0, 86.94>, <0.1, 120.98>, <0.2, 134.06>, <0.3, 145.17>, <0.4, 158.05>, <0.5, 171.08>, <0.6, 185.01>, <0.7, 199.2>, <0.8, 216.67>, <0.9, 244.45>, <1.0, 262.27>],
  [<0.0, 86.94>, <0.1, 120.98>, <0.2, 134.06>, <0.3, 145.17>, <0.4, 158.05>, <0.5, 171.08>, <0.6, 185.01>, <0.7, 199.2>, <0.8, 216.67>, <0.9, 244.45>, <1.0, 262.27>],
  [<0.0, 110.65>, <0.1, 162.25>, <0.2, 183.42>, <0.3, 202.36>, <0.4, 223.09>, <0.5, 243.66>, <0.6, 266.35>, <0.7, 290.62>, <0.8, 317.74>, <0.9, 362.22>, <1.0, 392.14>],
  [<0.0, 119.53>, <0.1, 177.39>, <0.2, 201.38>, <0.3, 223.06>, <0.4, 246.54>, <0.5, 269.88>, <0.6, 295.83>, <0.7, 323.97>, <0.8, 355.2>, <0.9, 406.38>, <1.0, 440.91>],
  [<0.0, 75.16>, <0.1, 101.69>, <0.2, 111.58>, <0.3, 119.56>, <0.4, 129.28>, <0.5, 138.81>, <0.6, 148.4>, <0.7, 157.25>, <0.8, 167.9>, <0.9, 185.58>, <1.0, 197.05>],
  [<0.0, 128.4>, <0.1, 192.53>, <0.2, 219.34>, <0.3, 243.76>, <0.4, 269.99>, <0.5, 296.09>, <0.6, 325.32>, <0.7, 357.31>, <0.8, 392.66>, <0.9, 450.53>, <1.0, 489.68>],
  [<0.0, 86.94>, <0.1, 120.98>, <0.2, 134.06>, <0.3, 145.17>, <0.4, 158.05>, <0.5, 171.08>, <0.6, 185.01>, <0.7, 199.2>, <0.8, 216.67>, <0.9, 244.45>, <1.0, 262.27>],
  [<0.0, 86.94>, <0.1, 120.98>, <0.2, 134.06>, <0.3, 145.17>, <0.4, 158.05>, <0.5, 171.08>, <0.6, 185.01>, <0.7, 199.2>, <0.8, 216.67>, <0.9, 244.45>, <1.0, 262.27>],
  [<0.0, 75.16>, <0.1, 101.69>, <0.2, 111.58>, <0.3, 119.56>, <0.4, 129.28>, <0.5, 138.81>, <0.6, 148.4>, <0.7, 157.25>, <0.8, 167.9>, <0.9, 185.58>, <1.0, 197.05>],
  [<0.0, 83.88>, <0.1, 114.13>, <0.2, 125.13>, <0.3, 134.3>, <0.4, 145.22>, <0.5, 157.0>, <0.6, 169.76>, <0.7, 183.09>, <0.8, 201.82>, <0.9, 229.7>, <1.0, 246.4>],
  [<0.0, 110.65>, <0.1, 162.25>, <0.2, 183.42>, <0.3, 202.36>, <0.4, 223.09>, <0.5, 243.66>, <0.6, 266.35>, <0.7, 290.62>, <0.8, 317.74>, <0.9, 362.22>, <1.0, 392.14>],
  [<0.0, 92.76>, <0.1, 129.27>, <0.2, 143.09>, <0.3, 155.0>, <0.4, 168.67>, <0.5, 183.21>, <0.6, 199.24>, <0.7, 216.43>, <0.8, 239.28>, <0.9, 273.86>, <1.0, 295.17>],
  [<0.0, 83.88>, <0.1, 114.13>, <0.2, 125.13>, <0.3, 134.3>, <0.4, 145.22>, <0.5, 157.0>, <0.6, 169.76>, <0.7, 183.09>, <0.8, 201.82>, <0.9, 229.7>, <1.0, 246.4>],
  [<0.0, 128.4>, <0.1, 192.53>, <0.2, 219.34>, <0.3, 243.76>, <0.4, 269.99>, <0.5, 296.09>, <0.6, 325.32>, <0.7, 357.31>, <0.8, 392.66>, <0.9, 450.53>, <1.0, 489.68>],
  [<0.0, 78.07>, <0.1, 105.84>, <0.2, 116.09>, <0.3, 124.47>, <0.4, 134.6>, <0.5, 144.87>, <0.6, 155.52>, <0.7, 165.86>, <0.8, 179.21>, <0.9, 200.29>, <1.0, 213.5>],
  [<0.0, 128.4>, <0.1, 192.53>, <0.2, 219.34>, <0.3, 243.76>, <0.4, 269.99>, <0.5, 296.09>, <0.6, 325.32>, <0.7, 357.31>, <0.8, 392.66>, <0.9, 450.53>, <1.0, 489.68>],
  [<0.0, 128.26>, <0.1, 189.83>, <0.2, 214.93>, <0.3, 237.8>, <0.4, 262.47>, <0.5, 288.07>, <0.6, 317.19>, <0.7, 349.81>, <0.8, 389.12>, <0.9, 450.49>, <1.0, 490.25>],
  [<0.0, 75.16>, <0.1, 101.69>, <0.2, 111.58>, <0.3, 119.56>, <0.4, 129.28>, <0.5, 138.81>, <0.6, 148.4>, <0.7, 157.25>, <0.8, 167.9>, <0.9, 185.58>, <1.0, 197.05>],
  [<0.0, 95.81>, <0.1, 136.12>, <0.2, 152.02>, <0.3, 165.87>, <0.4, 181.5>, <0.5, 197.3>, <0.6, 214.49>, <0.7, 232.55>, <0.8, 254.13>, <0.9, 288.61>, <1.0, 311.04>],
  [<0.0, 110.65>, <0.1, 162.25>, <0.2, 183.42>, <0.3, 202.36>, <0.4, 223.09>, <0.5, 243.66>, <0.6, 266.35>, <0.7, 290.62>, <0.8, 317.74>, <0.9, 362.22>, <1.0, 392.14>],
  [<0.0, 131.31>, <0.1, 196.67>, <0.2, 223.86>, <0.3, 248.67>, <0.4, 275.3>, <0.5, 302.16>, <0.6, 332.43>, <0.7, 365.92>, <0.8, 403.97>, <0.9, 465.24>, <1.0, 506.13>],
  [<0.0, 128.26>, <0.1, 189.83>, <0.2, 214.93>, <0.3, 237.8>, <0.4, 262.47>, <0.5, 288.07>, <0.6, 317.19>, <0.7, 349.81>, <0.8, 389.12>, <0.9, 450.49>, <1.0, 490.25>],
  [<0.0, 110.51>, <0.1, 159.55>, <0.2, 179.01>, <0.3, 196.4>, <0.4, 215.57>, <0.5, 235.64>, <0.6, 258.21>, <0.7, 283.12>, <0.8, 314.2>, <0.9, 362.18>, <1.0, 392.71>],
  [<0.0, 122.44>, <0.1, 181.54>, <0.2, 205.9>, <0.3, 227.97>, <0.4, 251.85>, <0.5, 275.94>, <0.6, 302.95>, <0.7, 332.58>, <0.8, 366.51>, <0.9, 421.08>, <1.0, 457.36>],
  [<0.0, 110.51>, <0.1, 159.55>, <0.2, 179.01>, <0.3, 196.4>, <0.4, 215.57>, <0.5, 235.64>, <0.6, 258.21>, <0.7, 283.12>, <0.8, 314.2>, <0.9, 362.18>, <1.0, 392.71>],
  [<0.0, 86.94>, <0.1, 120.98>, <0.2, 134.06>, <0.3, 145.17>, <0.4, 158.05>, <0.5, 171.08>, <0.6, 185.01>, <0.7, 199.2>, <0.8, 216.67>, <0.9, 244.45>, <1.0, 262.27>],
  [<0.0, 84.03>, <0.1, 116.83>, <0.2, 129.54>, <0.3, 140.26>, <0.4, 152.74>, <0.5, 165.02>, <0.6, 177.89>, <0.7, 190.59>, <0.8, 205.36>, <0.9, 229.74>, <1.0, 245.83>],
  [<0.0, 75.16>, <0.1, 101.69>, <0.2, 111.58>, <0.3, 119.56>, <0.4, 129.28>, <0.5, 138.81>, <0.6, 148.4>, <0.7, 157.25>, <0.8, 167.9>, <0.9, 185.58>, <1.0, 197.05>],
  [<0.0, 83.88>, <0.1, 114.13>, <0.2, 125.13>, <0.3, 134.3>, <0.4, 145.22>, <0.5, 157.0>, <0.6, 169.76>, <0.7, 183.09>, <0.8, 201.82>, <0.9, 229.7>, <1.0, 246.4>],
  [<0.0, 86.94>, <0.1, 120.98>, <0.2, 134.06>, <0.3, 145.17>, <0.4, 158.05>, <0.5, 171.08>, <0.6, 185.01>, <0.7, 199.2>, <0.8, 216.67>, <0.9, 244.45>, <1.0, 262.27>],
  [<0.0, 92.76>, <0.1, 129.27>, <0.2, 143.09>, <0.3, 155.0>, <0.4, 168.67>, <0.5, 183.21>, <0.6, 199.24>, <0.7, 216.43>, <0.8, 239.28>, <0.9, 273.86>, <1.0, 295.17>],
  [<0.0, 101.78>, <0.1, 147.11>, <0.2, 165.46>, <0.3, 181.66>, <0.4, 199.64>, <0.5, 217.45>, <0.6, 236.86>, <0.7, 257.28>, <0.8, 280.28>, <0.9, 318.06>, <1.0, 343.37>],
  [<0.0, 128.4>, <0.1, 192.53>, <0.2, 219.34>, <0.3, 243.76>, <0.4, 269.99>, <0.5, 296.09>, <0.6, 325.32>, <0.7, 357.31>, <0.8, 392.66>, <0.9, 450.53>, <1.0, 489.68>],
  [<0.0, 75.16>, <0.1, 101.69>, <0.2, 111.58>, <0.3, 119.56>, <0.4, 129.28>, <0.5, 138.81>, <0.6, 148.4>, <0.7, 157.25>, <0.8, 167.9>, <0.9, 185.58>, <1.0, 197.05>],
  [<0.0, 101.78>, <0.1, 147.11>, <0.2, 165.46>, <0.3, 181.66>, <0.4, 199.64>, <0.5, 217.45>, <0.6, 236.86>, <0.7, 257.28>, <0.8, 280.28>, <0.9, 318.06>, <1.0, 343.37>],
  [<0.0, 128.4>, <0.1, 192.53>, <0.2, 219.34>, <0.3, 243.76>, <0.4, 269.99>, <0.5, 296.09>, <0.6, 325.32>, <0.7, 357.31>, <0.8, 392.66>, <0.9, 450.53>, <1.0, 489.68>],
  [<0.0, 75.16>, <0.1, 101.69>, <0.2, 111.58>, <0.3, 119.56>, <0.4, 129.28>, <0.5, 138.81>, <0.6, 148.4>, <0.7, 157.25>, <0.8, 167.9>, <0.9, 185.58>, <1.0, 197.05>],
  [<0.0, 101.78>, <0.1, 147.11>, <0.2, 165.46>, <0.3, 181.66>, <0.4, 199.64>, <0.5, 217.45>, <0.6, 236.86>, <0.7, 257.28>, <0.8, 280.28>, <0.9, 318.06>, <1.0, 343.37>],
  [<0.0, 83.88>, <0.1, 114.13>, <0.2, 125.13>, <0.3, 134.3>, <0.4, 145.22>, <0.5, 157.0>, <0.6, 169.76>, <0.7, 183.09>, <0.8, 201.82>, <0.9, 229.7>, <1.0, 246.4>],
  [<0.0, 104.69>, <0.1, 151.26>, <0.2, 169.98>, <0.3, 186.57>, <0.4, 204.95>, <0.5, 223.51>, <0.6, 243.98>, <0.7, 265.89>, <0.8, 291.59>, <0.9, 332.76>, <1.0, 359.82>],
  [<0.0, 92.91>, <0.1, 131.97>, <0.2, 147.5>, <0.3, 160.96>, <0.4, 176.19>, <0.5, 191.24>, <0.6, 207.37>, <0.7, 223.93>, <0.8, 242.82>, <0.9, 273.9>, <1.0, 294.6>],
