// <id, capacity (cpu, memory), features (speed), state (time_to_turn_on, time_to_turn_off, load (cpu_load, memory_load), state)>

physical_machines = {
  <0, <256, 64>, <1.0>, <114.0, 19.6, <0.0, 0.0>, 0>>,
  <66, <48, 64>, <1.0>, <36.1, 40.3, <0.0, 0.0>, 0>>,
  <67, <56, 128>, <1.0>, <38.0, 87.7, <0.0, 0.0>, 0>>,
  <68, <40, 512>, <1.0>, <101.1, 41.1, <0.0, 0.0>, 0>>,
  <69, <40, 128>, <1.0>, <87.6, 30.6, <0.0, 0.0>, 0>>,
  <70, <256, 128>, <1.0>, <81.0, 39.8, <0.0, 0.0>, 0>>,
  <71, <40, 64>, <1.0>, <105.3, 79.8, <0.0, 0.0>, 0>>,
  <72, <128, 128>, <1.0>, <42.3, 15.4, <0.0, 0.0>, 0>>,
  <73, <64, 128>, <1.0>, <22.4, 76.6, <0.0, 0.0>, 0>>,
  <74, <64, 64>, <1.0>, <72.4, 81.3, <0.0, 0.0>, 0>>,
  <75, <128, 512>, <1.0>, <21.4, 29.8, <0.0, 0.0>, 0>>,
  <76, <56, 256>, <1.0>, <68.8, 26.4, <0.0, 0.0>, 0>>,
  <77, <48, 256>, <1.0>, <97.8, 78.1, <0.0, 0.0>, 0>>,
  <78, <128, 512>, <1.0>, <78.8, 11.6, <0.0, 0.0>, 0>>,
  <79, <256, 128>, <1.0>, <52.1, 64.5, <0.0, 0.0>, 0>>,
  <80, <40, 64>, <1.0>, <83.9, 23.5, <0.0, 0.0>, 0>>,
  <81, <56, 128>, <1.0>, <67.9, 34.3, <0.0, 0.0>, 0>>,
  <82, <256, 256>, <1.0>, <45.6, 71.2, <0.0, 0.0>, 0>>,
  <83, <64, 128>, <1.0>, <102.4, 45.7, <0.0, 0.0>, 0>>,
  <84, <56, 128>, <1.0>, <69.2, 28.5, <0.0, 0.0>, 0>>,
  <85, <128, 128>, <1.0>, <21.7, 38.0, <0.0, 0.0>, 0>>,
  <86, <64, 256>, <1.0>, <82.1, 30.6, <0.0, 0.0>, 0>>,
  <87, <32, 64>, <1.0>, <79.6, 77.2, <0.0, 0.0>, 0>>,
  <88, <128, 512>, <1.0>, <42.9, 41.9, <0.0, 0.0>, 0>>,
  <89, <32, 64>, <1.0>, <53.6, 78.0, <0.0, 0.0>, 0>>,
  <90, <64, 512>, <1.0>, <102.3, 40.8, <0.0, 0.0>, 0>>,
  <91, <32, 256>, <1.0>, <115.9, 39.1, <0.0, 0.0>, 0>>,
  <92, <128, 512>, <1.0>, <101.0, 21.5, <0.0, 0.0>, 0>>,
  <93, <256, 64>, <1.0>, <48.7, 25.6, <0.0, 0.0>, 0>>,
  <94, <128, 64>, <1.0>, <106.8, 13.4, <0.0, 0.0>, 0>>,
  <95, <40, 512>, <1.0>, <67.7, 25.1, <0.0, 0.0>, 0>>,
  <96, <56, 256>, <1.0>, <66.3, 42.4, <0.0, 0.0>, 0>>,
  <97, <40, 64>, <1.0>, <67.5, 42.2, <0.0, 0.0>, 0>>,
  <98, <48, 512>, <1.0>, <54.9, 53.7, <0.0, 0.0>, 0>>,
  <99, <32, 512>, <1.0>, <82.4, 69.7, <0.0, 0.0>, 0>>,
  <100, <128, 256>, <1.0>, <87.6, 89.2, <0.0, 0.0>, 0>>,
  <101, <128, 512>, <1.0>, <22.0, 46.7, <0.0, 0.0>, 0>>,
  <102, <48, 64>, <1.0>, <64.4, 26.9, <0.0, 0.0>, 0>>,
  <103, <256, 256>, <1.0>, <59.2, 19.6, <0.0, 0.0>, 0>>,
  <104, <48, 512>, <1.0>, <89.3, 89.0, <0.0, 0.0>, 0>>,
  <105, <64, 128>, <1.0>, <102.9, 11.8, <0.0, 0.0>, 0>>,
  <106, <128, 64>, <1.0>, <103.6, 50.9, <0.0, 0.0>, 0>>,
  <107, <256, 128>, <1.0>, <51.5, 54.7, <0.0, 0.0>, 0>>,
  <108, <56, 128>, <1.0>, <70.4, 15.4, <0.0, 0.0>, 0>>,
  <109, <128, 128>, <1.0>, <89.9, 10.9, <0.0, 0.0>, 0>>,
  <110, <32, 64>, <1.0>, <45.6, 23.1, <0.0, 0.0>, 0>>,
  <111, <48, 128>, <1.0>, <39.8, 16.0, <0.0, 0.0>, 0>>,
  <112, <48, 256>, <1.0>, <71.7, 68.1, <0.0, 0.0>, 0>>,
  <113, <40, 512>, <1.0>, <15.4, 50.4, <0.0, 0.0>, 0>>,
  <114, <48, 64>, <1.0>, <37.7, 56.2, <0.0, 0.0>, 0>>,
  <115, <256, 128>, <1.0>, <90.6, 49.5, <0.0, 0.0>, 0>>,
  <116, <40, 256>, <1.0>, <113.8, 23.8, <0.0, 0.0>, 0>>,
  <117, <64, 256>, <1.0>, <89.9, 56.8, <0.0, 0.0>, 0>>,
  <118, <40, 64>, <1.0>, <58.1, 44.9, <0.0, 0.0>, 0>>,
  <119, <56, 256>, <1.0>, <61.2, 75.7, <0.0, 0.0>, 0>>,
  <120, <48, 512>, <1.0>, <79.0, 79.9, <0.0, 0.0>, 0>>,
  <121, <64, 512>, <1.0>, <118.7, 71.4, <0.0, 0.0>, 0>>,
  <122, <40, 512>, <1.0>, <78.5, 75.1, <0.0, 0.0>, 0>>,
  <123, <128, 128>, <1.0>, <18.7, 76.9, <0.0, 0.0>, 0>>,
  <124, <40, 256>, <1.0>, <55.3, 87.5, <0.0, 0.0>, 0>>,
  <125, <48, 128>, <1.0>, <118.9, 32.2, <0.0, 0.0>, 0>>,
  <126, <256, 128>, <1.0>, <108.9, 58.2, <0.0, 0.0>, 0>>,
  <127, <32, 512>, <1.0>, <32.6, 11.1, <0.0, 0.0>, 0>>,
  <128, <256, 64>, <1.0>, <21.3, 78.6, <0.0, 0.0>, 0>>,
  <129, <48, 64>, <1.0>, <35.8, 20.0, <0.0, 0.0>, 0>>,
  <130, <32, 128>, <1.0>, <48.8, 31.1, <0.0, 0.0>, 0>>,
  <131, <48, 128>, <1.0>, <104.9, 87.1, <0.0, 0.0>, 0>>,
  <132, <48, 512>, <1.0>, <30.0, 75.3, <0.0, 0.0>, 0>>,
  <133, <40, 512>, <1.0>, <58.7, 21.5, <0.0, 0.0>, 0>>,
  <134, <32, 256>, <1.0>, <30.1, 54.4, <0.0, 0.0>, 0>>,
  <135, <32, 256>, <1.0>, <18.8, 24.0, <0.0, 0.0>, 0>>,
  <136, <128, 256>, <1.0>, <55.2, 31.2, <0.0, 0.0>, 0>>,
  <137, <256, 256>, <1.0>, <19.2, 49.6, <0.0, 0.0>, 0>>,
  <138, <40, 64>, <1.0>, <110.7, 72.2, <0.0, 0.0>, 0>>,
  <139, <48, 128>, <1.0>, <118.5, 27.0, <0.0, 0.0>, 0>>,
  <140, <56, 512>, <1.0>, <58.4, 30.9, <0.0, 0.0>, 0>>,
  <141, <256, 64>, <1.0>, <22.2, 52.0, <0.0, 0.0>, 0>>,
  <142, <40, 64>, <1.0>, <38.1, 71.2, <0.0, 0.0>, 0>>,
  <143, <256, 256>, <1.0>, <32.2, 33.4, <0.0, 0.0>, 0>>,
  <144, <48, 64>, <1.0>, <67.2, 23.1, <0.0, 0.0>, 0>>,
  <145, <256, 64>, <1.0>, <85.6, 37.5, <0.0, 0.0>, 0>>,
  <146, <256, 128>, <1.0>, <108.5, 77.9, <0.0, 0.0>, 0>>,
  <147, <40, 256>, <1.0>, <84.1, 43.3, <0.0, 0.0>, 0>>,
  <148, <32, 256>, <1.0>, <116.4, 42.1, <0.0, 0.0>, 0>>,
  <149, <32, 256>, <1.0>, <105.6, 54.5, <0.0, 0.0>, 0>>,
  <150, <56, 128>, <1.0>, <107.1, 10.1, <0.0, 0.0>, 0>>,
  <151, <64, 256>, <1.0>, <108.0, 38.1, <0.0, 0.0>, 0>>,
  <152, <56, 256>, <1.0>, <50.4, 84.9, <0.0, 0.0>, 0>>,
  <153, <56, 512>, <1.0>, <83.7, 14.1, <0.0, 0.0>, 0>>,
  <154, <48, 512>, <1.0>, <41.5, 41.9, <0.0, 0.0>, 0>>,
  <155, <48, 64>, <1.0>, <42.7, 61.8, <0.0, 0.0>, 0>>,
  <156, <32, 512>, <1.0>, <102.5, 74.1, <0.0, 0.0>, 0>>,
  <157, <256, 512>, <1.0>, <96.7, 31.4, <0.0, 0.0>, 0>>,
  <158, <256, 64>, <1.0>, <56.0, 17.0, <0.0, 0.0>, 0>>,
  <159, <56, 512>, <1.0>, <72.2, 49.5, <0.0, 0.0>, 0>>,
  <160, <32, 256>, <1.0>, <57.7, 12.4, <0.0, 0.0>, 0>>,
  <161, <128, 64>, <1.0>, <58.8, 36.5, <0.0, 0.0>, 0>>,
  <162, <40, 512>, <1.0>, <15.9, 83.3, <0.0, 0.0>, 0>>,
  <163, <48, 128>, <1.0>, <19.0, 71.5, <0.0, 0.0>, 0>>,
  <164, <128, 256>, <1.0>, <22.5, 68.0, <0.0, 0.0>, 0>>,
  <165, <64, 64>, <1.0>, <38.2, 68.1, <0.0, 0.0>, 0>>,
  <166, <64, 64>, <1.0>, <102.7, 12.9, <0.0, 0.0>, 0>>,
  <167, <256, 128>, <1.0>, <91.7, 87.7, <0.0, 0.0>, 0>>,
  <168, <256, 128>, <1.0>, <74.8, 56.2, <0.0, 0.0>, 0>>,
  <169, <56, 64>, <1.0>, <91.9, 88.1, <0.0, 0.0>, 0>>,
  <170, <32, 512>, <1.0>, <109.8, 52.0, <0.0, 0.0>, 0>>,
  <171, <64, 256>, <1.0>, <56.2, 21.3, <0.0, 0.0>, 0>>,
  <172, <40, 64>, <1.0>, <22.7, 77.1, <0.0, 0.0>, 0>>,
  <173, <128, 512>, <1.0>, <84.8, 13.0, <0.0, 0.0>, 0>>,
  <174, <32, 128>, <1.0>, <44.7, 27.7, <0.0, 0.0>, 0>>,
  <175, <56, 512>, <1.0>, <51.1, 83.9, <0.0, 0.0>, 0>>,
  <176, <256, 256>, <1.0>, <69.2, 70.3, <0.0, 0.0>, 0>>,
  <177, <48, 512>, <1.0>, <101.5, 54.7, <0.0, 0.0>, 0>>,
  <178, <32, 64>, <1.0>, <15.1, 83.7, <0.0, 0.0>, 0>>,
  <179, <40, 256>, <1.0>, <54.1, 14.8, <0.0, 0.0>, 0>>,
  <180, <32, 512>, <1.0>, <101.1, 69.2, <0.0, 0.0>, 0>>,
  <181, <40, 256>, <1.0>, <88.5, 71.9, <0.0, 0.0>, 0>>,
  <182, <128, 256>, <1.0>, <36.5, 72.3, <0.0, 0.0>, 0>>,
  <183, <64, 256>, <1.0>, <44.3, 16.3, <0.0, 0.0>, 0>>,
  <184, <48, 64>, <1.0>, <66.8, 75.6, <0.0, 0.0>, 0>>,
  <185, <40, 512>, <1.0>, <68.7, 30.5, <0.0, 0.0>, 0>>,
  <186, <56, 128>, <1.0>, <19.0, 45.3, <0.0, 0.0>, 0>>,
  <187, <48, 128>, <1.0>, <58.9, 64.5, <0.0, 0.0>, 0>>,
  <188, <40, 256>, <1.0>, <111.5, 87.8, <0.0, 0.0>, 0>>,
  <189, <64, 256>, <1.0>, <32.4, 24.3, <0.0, 0.0>, 0>>,
  <190, <64, 256>, <1.0>, <20.6, 53.6, <0.0, 0.0>, 0>>,
  <191, <32, 128>, <1.0>, <104.0, 37.7, <0.0, 0.0>, 0>>,
  <192, <256, 256>, <1.0>, <82.4, 16.6, <0.0, 0.0>, 0>>,
  <193, <56, 128>, <1.0>, <49.0, 19.0, <0.0, 0.0>, 0>>,
  <194, <40, 64>, <1.0>, <112.5, 37.5, <0.0, 0.0>, 0>>,
  <195, <256, 256>, <1.0>, <41.0, 69.8, <0.0, 0.0>, 0>>,
  <196, <40, 256>, <1.0>, <99.9, 55.5, <0.0, 0.0>, 0>>,
  <197, <56, 256>, <1.0>, <119.7, 71.9, <0.0, 0.0>, 0>>,
  <198, <32, 256>, <1.0>, <65.2, 21.9, <0.0, 0.0>, 0>>,
  <199, <128, 128>, <1.0>, <40.5, 16.6, <0.0, 0.0>, 0>>,
  <200, <48, 256>, <1.0>, <21.7, 49.3, <0.0, 0.0>, 0>>,
  <201, <56, 128>, <1.0>, <105.9, 64.1, <0.0, 0.0>, 0>>,
  <202, <64, 256>, <1.0>, <103.1, 67.2, <0.0, 0.0>, 0>>,
  <203, <48, 128>, <1.0>, <94.4, 85.8, <0.0, 0.0>, 0>>,
  <204, <40, 512>, <1.0>, <61.5, 82.7, <0.0, 0.0>, 0>>,
  <205, <64, 256>, <1.0>, <99.7, 66.1, <0.0, 0.0>, 0>>,
  <206, <40, 128>, <1.0>, <83.2, 35.8, <0.0, 0.0>, 0>>,
  <207, <40, 128>, <1.0>, <47.0, 55.9, <0.0, 0.0>, 0>>,
  <208, <40, 256>, <1.0>, <55.8, 36.7, <0.0, 0.0>, 0>>,
  <209, <64, 64>, <1.0>, <88.2, 86.8, <0.0, 0.0>, 0>>,
  <210, <256, 512>, <1.0>, <33.9, 47.6, <0.0, 0.0>, 0>>,
  <211, <64, 256>, <1.0>, <84.2, 48.0, <0.0, 0.0>, 0>>,
  <212, <40, 64>, <1.0>, <111.0, 75.9, <0.0, 0.0>, 0>>,
  <213, <48, 512>, <1.0>, <116.5, 29.1, <0.0, 0.0>, 0>>,
  <214, <40, 64>, <1.0>, <112.0, 12.4, <0.0, 0.0>, 0>>,
  <215, <64, 64>, <1.0>, <82.6, 86.9, <0.0, 0.0>, 0>>,
  <216, <64, 512>, <1.0>, <62.2, 70.0, <0.0, 0.0>, 0>>,
  <217, <56, 128>, <1.0>, <97.4, 66.3, <0.0, 0.0>, 0>>,
  <218, <56, 256>, <1.0>, <89.1, 64.4, <0.0, 0.0>, 0>>,
  <219, <32, 512>, <1.0>, <37.4, 25.1, <0.0, 0.0>, 0>>,
  <220, <256, 512>, <1.0>, <41.2, 33.1, <0.0, 0.0>, 0>>,
  <221, <128, 512>, <1.0>, <104.9, 87.7, <0.0, 0.0>, 0>>,
  <222, <128, 64>, <1.0>, <100.9, 89.1, <0.0, 0.0>, 0>>,
  <223, <48, 512>, <1.0>, <41.5, 76.8, <0.0, 0.0>, 0>>,
  <224, <40, 128>, <1.0>, <70.6, 71.4, <0.0, 0.0>, 0>>,
  <225, <64, 128>, <1.0>, <63.5, 32.6, <0.0, 0.0>, 0>>,
  <226, <64, 128>, <1.0>, <22.3, 49.0, <0.0, 0.0>, 0>>,
  <227, <256, 64>, <1.0>, <71.9, 73.2, <0.0, 0.0>, 0>>,
  <228, <40, 64>, <1.0>, <25.5, 22.8, <0.0, 0.0>, 0>>,
  <229, <48, 256>, <1.0>, <70.7, 48.2, <0.0, 0.0>, 0>>,
  <230, <56, 512>, <1.0>, <32.2, 83.9, <0.0, 0.0>, 0>>,
  <231, <128, 512>, <1.0>, <36.4, 90.0, <0.0, 0.0>, 0>>,
  <232, <48, 64>, <1.0>, <72.0, 30.4, <0.0, 0.0>, 0>>,
  <233, <64, 64>, <1.0>, <29.1, 72.8, <0.0, 0.0>, 0>>,
  <234, <48, 256>, <1.0>, <43.2, 42.5, <0.0, 0.0>, 0>>,
  <235, <48, 128>, <1.0>, <65.5, 39.7, <0.0, 0.0>, 0>>,
  <236, <256, 64>, <1.0>, <85.2, 61.3, <0.0, 0.0>, 0>>,
  <237, <56, 256>, <1.0>, <56.1, 24.4, <0.0, 0.0>, 0>>,
  <238, <40, 128>, <1.0>, <65.8, 55.6, <0.0, 0.0>, 0>>,
  <239, <40, 128>, <1.0>, <71.0, 40.9, <0.0, 0.0>, 0>>,
  <240, <64, 64>, <1.0>, <46.5, 56.8, <0.0, 0.0>, 0>>,
  <241, <56, 512>, <1.0>, <46.0, 11.8, <0.0, 0.0>, 0>>,
  <242, <128, 256>, <1.0>, <110.4, 22.9, <0.0, 0.0>, 0>>,
  <243, <40, 256>, <1.0>, <86.9, 49.6, <0.0, 0.0>, 0>>,
  <244, <56, 256>, <1.0>, <17.3, 19.2, <0.0, 0.0>, 0>>,
  <245, <128, 128>, <1.0>, <95.8, 83.4, <0.0, 0.0>, 0>>,
  <246, <64, 64>, <1.0>, <98.3, 77.4, <0.0, 0.0>, 0>>,
  <247, <32, 64>, <1.0>, <108.8, 87.9, <0.0, 0.0>, 0>>,
  <248, <48, 512>, <1.0>, <45.7, 54.9, <0.0, 0.0>, 0>>,
  <249, <128, 64>, <1.0>, <116.9, 27.6, <0.0, 0.0>, 0>>,
  <250, <64, 256>, <1.0>, <25.3, 23.6, <0.0, 0.0>, 0>>,
  <251, <256, 512>, <1.0>, <64.6, 14.1, <0.0, 0.0>, 0>>,
  <252, <32, 64>, <1.0>, <56.1, 48.9, <0.0, 0.0>, 0>>,
  <253, <128, 512>, <1.0>, <18.0, 19.7, <0.0, 0.0>, 0>>,
  <254, <256, 512>, <1.0>, <79.9, 56.5, <0.0, 0.0>, 0>>,
  <255, <128, 128>, <1.0>, <16.3, 64.4, <0.0, 0.0>, 0>>,
  <256, <128, 256>, <1.0>, <25.7, 48.2, <0.0, 0.0>, 0>>,
  <257, <64, 128>, <1.0>, <94.3, 75.1, <0.0, 0.0>, 0>>,
  <258, <56, 128>, <1.0>, <59.7, 51.6, <0.0, 0.0>, 0>>,
  <259, <48, 512>, <1.0>, <84.0, 15.5, <0.0, 0.0>, 0>>,
  <260, <40, 256>, <1.0>, <70.9, 17.0, <0.0, 0.0>, 0>>,
  <261, <32, 256>, <1.0>, <51.1, 68.8, <0.0, 0.0>, 0>>,
  <262, <256, 128>, <1.0>, <44.2, 48.4, <0.0, 0.0>, 0>>,
  <263, <256, 128>, <1.0>, <28.9, 42.2, <0.0, 0.0>, 0>>,
  <264, <64, 512>, <1.0>, <48.2, 26.8, <0.0, 0.0>, 0>>,
  <265, <48, 128>, <1.0>, <46.5, 53.8, <0.0, 0.0>, 0>>,
  <266, <64, 512>, <1.0>, <39.7, 67.1, <0.0, 0.0>, 0>>,
  <267, <56, 128>, <1.0>, <118.6, 13.9, <0.0, 0.0>, 0>>,
  <268, <128, 256>, <1.0>, <104.3, 46.5, <0.0, 0.0>, 0>>,
  <269, <40, 128>, <1.0>, <52.7, 10.3, <0.0, 0.0>, 0>>,
  <270, <64, 128>, <1.0>, <42.8, 71.6, <0.0, 0.0>, 0>>,
  <271, <56, 128>, <1.0>, <29.5, 18.8, <0.0, 0.0>, 0>>,
  <272, <32, 128>, <1.0>, <85.2, 28.7, <0.0, 0.0>, 0>>,
  <273, <256, 256>, <1.0>, <81.2, 56.0, <0.0, 0.0>, 0>>,
  <274, <256, 512>, <1.0>, <19.0, 21.2, <0.0, 0.0>, 0>>,
  <275, <64, 512>, <1.0>, <93.7, 87.3, <0.0, 0.0>, 0>>,
  <276, <48, 128>, <1.0>, <68.0, 86.3, <0.0, 0.0>, 0>>,
  <277, <48, 64>, <1.0>, <118.2, 36.9, <0.0, 0.0>, 0>>,
  <278, <56, 64>, <1.0>, <109.4, 66.1, <0.0, 0.0>, 0>>,
  <279, <128, 256>, <1.0>, <41.1, 31.6, <0.0, 0.0>, 0>>,
  <280, <256, 256>, <1.0>, <32.2, 74.4, <0.0, 0.0>, 0>>,
  <281, <40, 512>, <1.0>, <42.2, 15.4, <0.0, 0.0>, 0>>,
  <282, <48, 512>, <1.0>, <73.6, 49.5, <0.0, 0.0>, 0>>,
  <283, <64, 128>, <1.0>, <117.0, 18.9, <0.0, 0.0>, 0>>,
  <284, <256, 512>, <1.0>, <67.5, 54.3, <0.0, 0.0>, 0>>,
  <285, <56, 512>, <1.0>, <65.0, 10.4, <0.0, 0.0>, 0>>,
  <286, <40, 128>, <1.0>, <100.3, 34.1, <0.0, 0.0>, 0>>,
  <287, <48, 256>, <1.0>, <36.1, 68.9, <0.0, 0.0>, 0>>,
  <288, <56, 128>, <1.0>, <54.5, 75.2, <0.0, 0.0>, 0>>,
  <289, <56, 128>, <1.0>, <99.6, 30.3, <0.0, 0.0>, 0>>,
  <290, <40, 64>, <1.0>, <67.3, 69.6, <0.0, 0.0>, 0>>,
  <291, <64, 512>, <1.0>, <118.7, 56.5, <0.0, 0.0>, 0>>,
  <292, <64, 128>, <1.0>, <52.9, 10.3, <0.0, 0.0>, 0>>,
  <293, <48, 128>, <1.0>, <30.0, 64.5, <0.0, 0.0>, 0>>,
  <294, <256, 64>, <1.0>, <57.7, 12.6, <0.0, 0.0>, 0>>,
  <295, <128, 256>, <1.0>, <78.5, 14.6, <0.0, 0.0>, 0>>,
  <296, <48, 64>, <1.0>, <109.6, 20.5, <0.0, 0.0>, 0>>,
  <297, <32, 64>, <1.0>, <72.3, 80.9, <0.0, 0.0>, 0>>,
  <298, <256, 64>, <1.0>, <55.0, 41.0, <0.0, 0.0>, 0>>,
  <299, <256, 128>, <1.0>, <99.3, 54.8, <0.0, 0.0>, 0>>,
  <300, <48, 512>, <1.0>, <95.2, 31.1, <0.0, 0.0>, 0>>,
  <301, <32, 64>, <1.0>, <85.6, 68.1, <0.0, 0.0>, 0>>,
  <302, <256, 64>, <1.0>, <17.6, 10.5, <0.0, 0.0>, 0>>,
  <303, <64, 512>, <1.0>, <28.6, 60.8, <0.0, 0.0>, 0>>,
  <304, <40, 64>, <1.0>, <19.6, 80.0, <0.0, 0.0>, 0>>,
  <305, <32, 128>, <1.0>, <31.6, 51.6, <0.0, 0.0>, 0>>,
  <306, <40, 128>, <1.0>, <54.6, 19.5, <0.0, 0.0>, 0>>,
  <307, <32, 128>, <1.0>, <93.4, 78.5, <0.0, 0.0>, 0>>,
  <308, <128, 512>, <1.0>, <50.8, 27.0, <0.0, 0.0>, 0>>,
  <309, <48, 64>, <1.0>, <20.0, 50.7, <0.0, 0.0>, 0>>,
  <310, <56, 64>, <1.0>, <48.1, 77.8, <0.0, 0.0>, 0>>,
  <311, <32, 64>, <1.0>, <85.1, 74.0, <0.0, 0.0>, 0>>,
  <312, <56, 64>, <1.0>, <108.3, 26.9, <0.0, 0.0>, 0>>,
  <313, <48, 512>, <1.0>, <43.9, 55.0, <0.0, 0.0>, 0>>,
