// <id, capacity (cpu, memory), features (speed), state (time_to_turn_on, time_to_turn_off, load (cpu_load, memory_load), state)>

physical_machines = {
  <0, <64, 256>, <1.0>, <96.5, 11.0, <0.0, 0.0>, 0>>,
  <97, <128, 64>, <1.0>, <58.8, 27.7, <0.0, 0.0>, 0>>,
  <98, <32, 512>, <1.0>, <79.1, 66.6, <0.0, 0.0>, 0>>,
  <99, <40, 128>, <1.0>, <46.5, 40.5, <0.0, 0.0>, 0>>,
  <100, <128, 128>, <1.0>, <74.3, 49.7, <0.0, 0.0>, 0>>,
  <101, <32, 128>, <1.0>, <67.1, 10.2, <0.0, 0.0>, 0>>,
  <102, <48, 128>, <1.0>, <79.8, 85.6, <0.0, 0.0>, 0>>,
  <103, <56, 64>, <1.0>, <45.8, 72.8, <0.0, 0.0>, 0>>,
  <104, <40, 64>, <1.0>, <32.1, 27.1, <0.0, 0.0>, 0>>,
  <105, <128, 64>, <1.0>, <40.7, 52.7, <0.0, 0.0>, 0>>,
  <106, <56, 64>, <1.0>, <109.0, 80.7, <0.0, 0.0>, 0>>,
  <107, <256, 64>, <1.0>, <88.8, 85.3, <0.0, 0.0>, 0>>,
  <108, <56, 64>, <1.0>, <56.3, 23.0, <0.0, 0.0>, 0>>,
  <109, <40, 256>, <1.0>, <20.6, 19.8, <0.0, 0.0>, 0>>,
  <110, <40, 128>, <1.0>, <95.2, 71.1, <0.0, 0.0>, 0>>,
  <111, <56, 256>, <1.0>, <45.4, 57.2, <0.0, 0.0>, 0>>,
  <112, <40, 256>, <1.0>, <22.1, 44.7, <0.0, 0.0>, 0>>,
  <113, <40, 64>, <1.0>, <90.9, 56.9, <0.0, 0.0>, 0>>,
  <114, <128, 64>, <1.0>, <74.3, 59.4, <0.0, 0.0>, 0>>,
  <115, <64, 64>, <1.0>, <66.5, 67.4, <0.0, 0.0>, 0>>,
  <116, <48, 128>, <1.0>, <44.6, 55.1, <0.0, 0.0>, 0>>,
  <117, <32, 128>, <1.0>, <113.3, 80.6, <0.0, 0.0>, 0>>,
  <118, <56, 128>, <1.0>, <115.6, 76.0, <0.0, 0.0>, 0>>,
  <119, <32, 64>, <1.0>, <20.8, 57.8, <0.0, 0.0>, 0>>,
  <120, <64, 128>, <1.0>, <101.1, 39.6, <0.0, 0.0>, 0>>,
  <121, <48, 128>, <1.0>, <91.1, 14.0, <0.0, 0.0>, 0>>,
  <122, <56, 128>, <1.0>, <57.8, 25.3, <0.0, 0.0>, 0>>,
  <123, <256, 256>, <1.0>, <61.4, 75.5, <0.0, 0.0>, 0>>,
  <124, <256, 64>, <1.0>, <83.5, 81.7, <0.0, 0.0>, 0>>,
  <125, <48, 128>, <1.0>, <56.5, 68.2, <0.0, 0.0>, 0>>,
  <126, <56, 64>, <1.0>, <36.2, 77.2, <0.0, 0.0>, 0>>,
  <127, <40, 128>, <1.0>, <102.1, 25.9, <0.0, 0.0>, 0>>,
  <128, <256, 64>, <1.0>, <56.5, 65.4, <0.0, 0.0>, 0>>,
  <129, <256, 256>, <1.0>, <21.3, 70.6, <0.0, 0.0>, 0>>,
  <130, <48, 256>, <1.0>, <38.5, 58.6, <0.0, 0.0>, 0>>,
  <131, <128, 512>, <1.0>, <79.2, 26.2, <0.0, 0.0>, 0>>,
  <132, <128, 512>, <1.0>, <109.3, 78.3, <0.0, 0.0>, 0>>,
  <133, <40, 128>, <1.0>, <45.4, 65.1, <0.0, 0.0>, 0>>,
  <134, <64, 512>, <1.0>, <81.2, 22.5, <0.0, 0.0>, 0>>,
  <135, <40, 256>, <1.0>, <69.7, 74.9, <0.0, 0.0>, 0>>,
  <136, <32, 128>, <1.0>, <117.2, 30.9, <0.0, 0.0>, 0>>,
  <137, <256, 256>, <1.0>, <59.4, 61.5, <0.0, 0.0>, 0>>,
  <138, <56, 128>, <1.0>, <73.4, 11.1, <0.0, 0.0>, 0>>,
  <139, <48, 256>, <1.0>, <50.7, 10.4, <0.0, 0.0>, 0>>,
  <140, <256, 256>, <1.0>, <59.3, 70.2, <0.0, 0.0>, 0>>,
  <141, <56, 512>, <1.0>, <38.5, 74.0, <0.0, 0.0>, 0>>,
  <142, <64, 512>, <1.0>, <75.1, 42.7, <0.0, 0.0>, 0>>,
  <143, <32, 512>, <1.0>, <50.1, 72.6, <0.0, 0.0>, 0>>,
  <144, <256, 512>, <1.0>, <110.5, 19.8, <0.0, 0.0>, 0>>,
  <145, <128, 64>, <1.0>, <92.7, 64.8, <0.0, 0.0>, 0>>,
  <146, <48, 64>, <1.0>, <109.5, 51.8, <0.0, 0.0>, 0>>,
  <147, <128, 512>, <1.0>, <87.1, 35.8, <0.0, 0.0>, 0>>,
  <148, <32, 512>, <1.0>, <63.0, 65.7, <0.0, 0.0>, 0>>,
  <149, <64, 64>, <1.0>, <86.9, 55.8, <0.0, 0.0>, 0>>,
  <150, <40, 256>, <1.0>, <27.0, 27.4, <0.0, 0.0>, 0>>,
  <151, <48, 128>, <1.0>, <112.2, 49.3, <0.0, 0.0>, 0>>,
  <152, <32, 256>, <1.0>, <75.2, 68.9, <0.0, 0.0>, 0>>,
  <153, <64, 512>, <1.0>, <30.4, 52.6, <0.0, 0.0>, 0>>,
  <154, <64, 128>, <1.0>, <115.6, 13.5, <0.0, 0.0>, 0>>,
  <155, <128, 128>, <1.0>, <97.6, 61.2, <0.0, 0.0>, 0>>,
  <156, <48, 512>, <1.0>, <74.5, 87.8, <0.0, 0.0>, 0>>,
  <157, <48, 256>, <1.0>, <116.5, 89.2, <0.0, 0.0>, 0>>,
  <158, <64, 128>, <1.0>, <111.1, 23.0, <0.0, 0.0>, 0>>,
  <159, <64, 256>, <1.0>, <111.9, 16.9, <0.0, 0.0>, 0>>,
  <160, <32, 64>, <1.0>, <40.4, 32.4, <0.0, 0.0>, 0>>,
  <161, <256, 256>, <1.0>, <51.1, 19.1, <0.0, 0.0>, 0>>,
  <162, <48, 64>, <1.0>, <72.8, 82.2, <0.0, 0.0>, 0>>,
  <163, <64, 256>, <1.0>, <37.7, 66.2, <0.0, 0.0>, 0>>,
  <164, <56, 64>, <1.0>, <31.6, 69.4, <0.0, 0.0>, 0>>,
  <165, <128, 512>, <1.0>, <38.4, 74.8, <0.0, 0.0>, 0>>,
  <166, <56, 64>, <1.0>, <91.8, 49.3, <0.0, 0.0>, 0>>,
  <167, <56, 64>, <1.0>, <114.4, 72.6, <0.0, 0.0>, 0>>,
  <168, <32, 256>, <1.0>, <85.0, 47.1, <0.0, 0.0>, 0>>,
  <169, <48, 64>, <1.0>, <76.9, 60.6, <0.0, 0.0>, 0>>,
  <170, <128, 64>, <1.0>, <43.3, 46.0, <0.0, 0.0>, 0>>,
  <171, <56, 64>, <1.0>, <19.1, 13.2, <0.0, 0.0>, 0>>,
  <172, <56, 256>, <1.0>, <110.5, 67.9, <0.0, 0.0>, 0>>,
  <173, <56, 256>, <1.0>, <22.9, 81.5, <0.0, 0.0>, 0>>,
  <174, <256, 128>, <1.0>, <69.2, 77.5, <0.0, 0.0>, 0>>,
  <175, <32, 256>, <1.0>, <59.3, 54.0, <0.0, 0.0>, 0>>,
  <176, <32, 512>, <1.0>, <58.6, 43.1, <0.0, 0.0>, 0>>,
  <177, <56, 256>, <1.0>, <100.1, 11.2, <0.0, 0.0>, 0>>,
  <178, <32, 128>, <1.0>, <60.9, 38.8, <0.0, 0.0>, 0>>,
  <179, <32, 64>, <1.0>, <108.8, 27.0, <0.0, 0.0>, 0>>,
  <180, <56, 64>, <1.0>, <35.7, 54.2, <0.0, 0.0>, 0>>,
  <181, <256, 256>, <1.0>, <68.5, 89.3, <0.0, 0.0>, 0>>,
  <182, <56, 128>, <1.0>, <46.2, 50.5, <0.0, 0.0>, 0>>,
  <183, <64, 64>, <1.0>, <17.8, 11.2, <0.0, 0.0>, 0>>,
  <184, <40, 64>, <1.0>, <28.5, 53.8, <0.0, 0.0>, 0>>,
  <185, <48, 256>, <1.0>, <57.7, 59.2, <0.0, 0.0>, 0>>,
  <186, <64, 128>, <1.0>, <65.0, 72.9, <0.0, 0.0>, 0>>,
  <187, <32, 512>, <1.0>, <117.8, 27.5, <0.0, 0.0>, 0>>,
  <188, <32, 512>, <1.0>, <96.2, 68.0, <0.0, 0.0>, 0>>,
  <189, <32, 512>, <1.0>, <104.3, 44.9, <0.0, 0.0>, 0>>,
  <190, <128, 512>, <1.0>, <108.4, 48.0, <0.0, 0.0>, 0>>,
  <191, <48, 128>, <1.0>, <47.5, 90.0, <0.0, 0.0>, 0>>,
  <192, <32, 128>, <1.0>, <48.3, 86.6, <0.0, 0.0>, 0>>,
  <193, <64, 64>, <1.0>, <45.7, 21.1, <0.0, 0.0>, 0>>,
  <194, <64, 128>, <1.0>, <116.0, 35.2, <0.0, 0.0>, 0>>,
  <195, <48, 128>, <1.0>, <85.2, 27.7, <0.0, 0.0>, 0>>,
  <196, <48, 128>, <1.0>, <67.6, 80.3, <0.0, 0.0>, 0>>,
  <197, <40, 256>, <1.0>, <81.3, 45.7, <0.0, 0.0>, 0>>,
  <198, <40, 512>, <1.0>, <98.6, 83.1, <0.0, 0.0>, 0>>,
  <199, <48, 128>, <1.0>, <109.1, 16.2, <0.0, 0.0>, 0>>,
  <200, <40, 512>, <1.0>, <17.9, 61.6, <0.0, 0.0>, 0>>,
  <201, <256, 64>, <1.0>, <52.1, 67.0, <0.0, 0.0>, 0>>,
  <202, <32, 128>, <1.0>, <91.8, 34.9, <0.0, 0.0>, 0>>,
  <203, <40, 64>, <1.0>, <86.5, 17.0, <0.0, 0.0>, 0>>,
  <204, <56, 128>, <1.0>, <19.1, 29.0, <0.0, 0.0>, 0>>,
  <205, <40, 64>, <1.0>, <91.8, 27.3, <0.0, 0.0>, 0>>,
  <206, <64, 64>, <1.0>, <66.4, 55.2, <0.0, 0.0>, 0>>,
  <207, <48, 512>, <1.0>, <38.2, 41.2, <0.0, 0.0>, 0>>,
  <208, <256, 512>, <1.0>, <38.8, 24.9, <0.0, 0.0>, 0>>,
  <209, <48, 128>, <1.0>, <58.8, 30.1, <0.0, 0.0>, 0>>,
  <210, <40, 128>, <1.0>, <21.5, 57.6, <0.0, 0.0>, 0>>,
  <211, <64, 512>, <1.0>, <69.2, 18.9, <0.0, 0.0>, 0>>,
  <212, <64, 64>, <1.0>, <40.3, 63.5, <0.0, 0.0>, 0>>,
  <213, <64, 128>, <1.0>, <23.6, 62.2, <0.0, 0.0>, 0>>,
  <214, <256, 64>, <1.0>, <57.6, 32.9, <0.0, 0.0>, 0>>,
  <215, <48, 512>, <1.0>, <58.9, 14.6, <0.0, 0.0>, 0>>,
  <216, <32, 128>, <1.0>, <60.7, 59.4, <0.0, 0.0>, 0>>,
  <217, <64, 64>, <1.0>, <83.3, 80.2, <0.0, 0.0>, 0>>,
  <218, <40, 128>, <1.0>, <114.6, 65.1, <0.0, 0.0>, 0>>,
  <219, <32, 64>, <1.0>, <61.0, 21.8, <0.0, 0.0>, 0>>,
  <220, <32, 512>, <1.0>, <105.8, 41.9, <0.0, 0.0>, 0>>,
  <221, <256, 256>, <1.0>, <98.8, 57.1, <0.0, 0.0>, 0>>,
  <222, <256, 64>, <1.0>, <109.4, 42.3, <0.0, 0.0>, 0>>,
  <223, <48, 128>, <1.0>, <46.0, 67.9, <0.0, 0.0>, 0>>,
  <224, <48, 128>, <1.0>, <16.6, 76.5, <0.0, 0.0>, 0>>,
  <225, <56, 512>, <1.0>, <100.9, 62.0, <0.0, 0.0>, 0>>,
  <226, <56, 128>, <1.0>, <83.2, 88.9, <0.0, 0.0>, 0>>,
  <227, <56, 128>, <1.0>, <63.0, 13.2, <0.0, 0.0>, 0>>,
  <228, <256, 256>, <1.0>, <75.3, 38.0, <0.0, 0.0>, 0>>,
  <229, <40, 512>, <1.0>, <75.1, 17.8, <0.0, 0.0>, 0>>,
  <230, <32, 256>, <1.0>, <79.5, 87.0, <0.0, 0.0>, 0>>,
  <231, <64, 256>, <1.0>, <109.4, 23.5, <0.0, 0.0>, 0>>,
  <232, <40, 512>, <1.0>, <95.4, 62.0, <0.0, 0.0>, 0>>,
  <233, <48, 128>, <1.0>, <88.1, 85.1, <0.0, 0.0>, 0>>,
  <234, <32, 128>, <1.0>, <73.7, 32.7, <0.0, 0.0>, 0>>,
  <235, <64, 64>, <1.0>, <92.8, 14.5, <0.0, 0.0>, 0>>,
  <236, <56, 256>, <1.0>, <107.0, 48.0, <0.0, 0.0>, 0>>,
  <237, <256, 256>, <1.0>, <58.5, 61.5, <0.0, 0.0>, 0>>,
  <238, <32, 512>, <1.0>, <71.2, 66.8, <0.0, 0.0>, 0>>,
  <239, <48, 64>, <1.0>, <36.4, 80.4, <0.0, 0.0>, 0>>,
  <240, <256, 64>, <1.0>, <74.7, 26.7, <0.0, 0.0>, 0>>,
  <241, <256, 64>, <1.0>, <27.7, 59.9, <0.0, 0.0>, 0>>,
  <242, <40, 512>, <1.0>, <81.2, 10.0, <0.0, 0.0>, 0>>,
  <243, <48, 64>, <1.0>, <79.5, 54.5, <0.0, 0.0>, 0>>,
  <244, <128, 512>, <1.0>, <40.6, 71.7, <0.0, 0.0>, 0>>,
  <245, <48, 256>, <1.0>, <67.0, 85.4, <0.0, 0.0>, 0>>,
  <246, <56, 128>, <1.0>, <22.2, 43.1, <0.0, 0.0>, 0>>,
  <247, <40, 256>, <1.0>, <106.5, 57.8, <0.0, 0.0>, 0>>,
  <248, <40, 64>, <1.0>, <62.2, 77.5, <0.0, 0.0>, 0>>,
  <249, <128, 256>, <1.0>, <20.5, 40.6, <0.0, 0.0>, 0>>,
  <250, <32, 512>, <1.0>, <83.5, 74.1, <0.0, 0.0>, 0>>,
  <251, <128, 512>, <1.0>, <71.7, 85.2, <0.0, 0.0>, 0>>,
  <252, <56, 512>, <1.0>, <85.7, 77.3, <0.0, 0.0>, 0>>,
  <253, <32, 128>, <1.0>, <95.5, 89.4, <0.0, 0.0>, 0>>,
  <254, <48, 64>, <1.0>, <46.8, 38.9, <0.0, 0.0>, 0>>,
  <255, <64, 128>, <1.0>, <25.0, 68.7, <0.0, 0.0>, 0>>,
  <256, <48, 256>, <1.0>, <102.9, 76.2, <0.0, 0.0>, 0>>,
  <257, <48, 64>, <1.0>, <26.0, 44.0, <0.0, 0.0>, 0>>,
  <258, <48, 128>, <1.0>, <34.9, 13.1, <0.0, 0.0>, 0>>,
  <259, <128, 128>, <1.0>, <55.0, 63.3, <0.0, 0.0>, 0>>,
  <260, <40, 512>, <1.0>, <48.7, 20.5, <0.0, 0.0>, 0>>,
  <261, <128, 512>, <1.0>, <20.0, 69.1, <0.0, 0.0>, 0>>,
  <262, <128, 128>, <1.0>, <15.6, 51.8, <0.0, 0.0>, 0>>,
  <263, <56, 512>, <1.0>, <57.8, 72.4, <0.0, 0.0>, 0>>,
  <264, <64, 128>, <1.0>, <22.5, 87.8, <0.0, 0.0>, 0>>,
  <265, <48, 128>, <1.0>, <42.7, 29.7, <0.0, 0.0>, 0>>,
  <266, <40, 512>, <1.0>, <81.0, 70.3, <0.0, 0.0>, 0>>,
  <267, <40, 512>, <1.0>, <44.8, 68.2, <0.0, 0.0>, 0>>,
  <268, <40, 64>, <1.0>, <102.0, 67.7, <0.0, 0.0>, 0>>,
  <269, <256, 64>, <1.0>, <68.9, 54.7, <0.0, 0.0>, 0>>,
  <270, <64, 128>, <1.0>, <53.7, 68.7, <0.0, 0.0>, 0>>,
  <271, <32, 64>, <1.0>, <32.8, 49.9, <0.0, 0.0>, 0>>,
  <272, <32, 512>, <1.0>, <41.8, 24.9, <0.0, 0.0>, 0>>,
  <273, <64, 64>, <1.0>, <82.4, 69.3, <0.0, 0.0>, 0>>,
  <274, <48, 512>, <1.0>, <41.2, 39.2, <0.0, 0.0>, 0>>,
  <275, <40, 128>, <1.0>, <39.0, 53.7, <0.0, 0.0>, 0>>,
  <276, <128, 256>, <1.0>, <70.0, 69.3, <0.0, 0.0>, 0>>,
  <277, <40, 64>, <1.0>, <111.4, 76.0, <0.0, 0.0>, 0>>,
  <278, <56, 512>, <1.0>, <72.1, 89.3, <0.0, 0.0>, 0>>,
  <279, <56, 256>, <1.0>, <87.9, 26.1, <0.0, 0.0>, 0>>,
  <280, <56, 512>, <1.0>, <62.9, 54.0, <0.0, 0.0>, 0>>,
  <281, <128, 128>, <1.0>, <73.7, 77.3, <0.0, 0.0>, 0>>,
  <282, <64, 128>, <1.0>, <59.5, 20.4, <0.0, 0.0>, 0>>,
  <283, <32, 64>, <1.0>, <109.6, 72.7, <0.0, 0.0>, 0>>,
  <284, <256, 128>, <1.0>, <89.1, 19.8, <0.0, 0.0>, 0>>,
  <285, <128, 128>, <1.0>, <59.9, 86.0, <0.0, 0.0>, 0>>,
  <286, <40, 64>, <1.0>, <91.0, 63.4, <0.0, 0.0>, 0>>,
  <287, <128, 128>, <1.0>, <35.9, 27.9, <0.0, 0.0>, 0>>,
  <288, <48, 64>, <1.0>, <75.6, 64.0, <0.0, 0.0>, 0>>,
  <289, <40, 64>, <1.0>, <70.5, 23.8, <0.0, 0.0>, 0>>,
  <290, <32, 256>, <1.0>, <98.1, 10.2, <0.0, 0.0>, 0>>,
  <291, <32, 128>, <1.0>, <32.5, 85.1, <0.0, 0.0>, 0>>,
  <292, <48, 256>, <1.0>, <76.6, 89.8, <0.0, 0.0>, 0>>,
  <293, <64, 512>, <1.0>, <85.0, 55.2, <0.0, 0.0>, 0>>,
  <294, <128, 512>, <1.0>, <23.9, 10.2, <0.0, 0.0>, 0>>,
  <295, <32, 64>, <1.0>, <76.2, 13.2, <0.0, 0.0>, 0>>,
  <296, <40, 512>, <1.0>, <92.0, 88.2, <0.0, 0.0>, 0>>,
  <297, <256, 256>, <1.0>, <117.8, 52.2, <0.0, 0.0>, 0>>,
  <298, <40, 512>, <1.0>, <48.0, 52.4, <0.0, 0.0>, 0>>,
  <299, <32, 256>, <1.0>, <68.0, 40.2, <0.0, 0.0>, 0>>,
  <300, <48, 128>, <1.0>, <63.9, 88.8, <0.0, 0.0>, 0>>,
  <301, <128, 512>, <1.0>, <42.1, 84.1, <0.0, 0.0>, 0>>,
  <302, <128, 512>, <1.0>, <25.3, 58.9, <0.0, 0.0>, 0>>,
  <303, <48, 128>, <1.0>, <64.0, 73.4, <0.0, 0.0>, 0>>,
  <304, <256, 128>, <1.0>, <29.3, 88.6, <0.0, 0.0>, 0>>,
  <305, <256, 128>, <1.0>, <36.7, 13.6, <0.0, 0.0>, 0>>,
  <306, <48, 64>, <1.0>, <16.8, 42.7, <0.0, 0.0>, 0>>,
  <307, <40, 128>, <1.0>, <29.3, 72.3, <0.0, 0.0>, 0>>,
  <308, <40, 128>, <1.0>, <64.0, 76.2, <0.0, 0.0>, 0>>,
  <309, <128, 64>, <1.0>, <48.5, 64.1, <0.0, 0.0>, 0>>,
  <310, <56, 128>, <1.0>, <82.6, 12.6, <0.0, 0.0>, 0>>,
  <311, <256, 512>, <1.0>, <65.6, 43.7, <0.0, 0.0>, 0>>,
  <312, <128, 64>, <1.0>, <43.9, 48.9, <0.0, 0.0>, 0>>,
  <313, <256, 128>, <1.0>, <78.4, 25.9, <0.0, 0.0>, 0>>,
