// <id, capacity (cpu, memory), s (time_to_turn_on, time_to_turn_off, load (cpu_load, memory_load), state), type>

physical_machines = {
  <0, <12, 128>, <33.0, 9.0, <0.0, 0.0>, 0>, 7>, 
  <22, <48, 32>, <21.0, 6.0, <0.0, 0.0>, 0>, 47>, 
  <23, <56, 96>, <35.400000000000006, 9.600000000000001, <0.0, 0.0>, 0>, 416>, 
  <24, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 117>, 
  <25, <80, 512>, <123.4, 31.6, <0.0, 0.0>, 0>, 484>, 
  <26, <32, 48>, <21.0, 6.0, <0.0, 0.0>, 0>, 335>, 
  <27, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 440>, 
  <28, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 228>, 
  <29, <32, 32>, <17.8, 5.2, <0.0, 0.0>, 0>, 465>, 
  <30, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 341>, 
  <31, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 184>, 
  <32, <12, 24>, <12.2, 3.8, <0.0, 0.0>, 0>, 402>, 
  <33, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 375>, 
  <34, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 36>, 
  <35, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 128>, 
  <36, <32, 32>, <17.8, 5.2, <0.0, 0.0>, 0>, 465>, 
  <37, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 126>, 
  <38, <48, 64>, <27.400000000000002, 7.6000000000000005, <0.0, 0.0>, 0>, 16>, 
  <39, <64, 64>, <30.6, 8.4, <0.0, 0.0>, 0>, 17>, 
  <40, <64, 512>, <120.2, 30.8, <0.0, 0.0>, 0>, 357>, 
  <41, <48, 32>, <21.0, 6.0, <0.0, 0.0>, 0>, 98>, 
  <42, <16, 64>, <21.0, 6.0, <0.0, 0.0>, 0>, 460>, 
  <43, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 126>, 
  <44, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 162>, 
  <45, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 481>, 
  <46, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 61>, 
  <47, <20, 24>, <13.8, 4.2, <0.0, 0.0>, 0>, 83>, 
  <48, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 88>, 
  <49, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 296>, 
  <50, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 54>, 
  <51, <16, 64>, <21.0, 6.0, <0.0, 0.0>, 0>, 379>, 
  <52, <24, 24>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 327>, 
  <53, <8, 96>, <25.8, 7.2, <0.0, 0.0>, 0>, 445>, 
  <54, <60, 256>, <68.2, 17.8, <0.0, 0.0>, 0>, 471>, 
  <55, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 168>, 
  <56, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 209>, 
  <57, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 397>, 
  <58, <48, 64>, <27.400000000000002, 7.6000000000000005, <0.0, 0.0>, 0>, 232>, 
  <59, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 219>, 
  <60, <64, 512>, <120.2, 30.8, <0.0, 0.0>, 0>, 462>, 
  <61, <16, 128>, <33.8, 9.2, <0.0, 0.0>, 0>, 30>, 
  <62, <48, 64>, <27.400000000000002, 7.6000000000000005, <0.0, 0.0>, 0>, 64>, 
  <63, <80, 320>, <85.0, 22.0, <0.0, 0.0>, 0>, 264>, 
  <64, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 272>, 
  <65, <28, 48>, <20.200000000000003, 5.800000000000001, <0.0, 0.0>, 0>, 200>, 
  <66, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 475>, 
  <67, <24, 16>, <13.0, 4.0, <0.0, 0.0>, 0>, 13>, 
  <68, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 77>, 
  <69, <32, 32>, <17.8, 5.2, <0.0, 0.0>, 0>, 465>, 
  <70, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 425>, 
  <71, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 193>, 
  <72, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 274>, 
  <73, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 6>, 
  <74, <32, 64>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 244>, 
  <75, <40, 48>, <22.6, 6.4, <0.0, 0.0>, 0>, 100>, 
  <76, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 122>, 
  <77, <64, 64>, <30.6, 8.4, <0.0, 0.0>, 0>, 82>, 
  <78, <44, 128>, <39.4, 10.6, <0.0, 0.0>, 0>, 91>, 
  <79, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 0>, 
  <80, <40, 48>, <22.6, 6.4, <0.0, 0.0>, 0>, 100>, 
  <81, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 423>, 
  <82, <12, 128>, <33.0, 9.0, <0.0, 0.0>, 0>, 28>, 
  <83, <56, 96>, <35.400000000000006, 9.600000000000001, <0.0, 0.0>, 0>, 203>, 
  <84, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 272>, 
  <85, <20, 32>, <15.4, 4.6, <0.0, 0.0>, 0>, 339>, 
  <86, <24, 384>, <86.60000000000001, 22.400000000000002, <0.0, 0.0>, 0>, 361>, 
  <87, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 285>, 
  <88, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 472>, 
  <89, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 479>, 
  <90, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 262>, 
  <91, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 122>, 
  <92, <36, 192>, <50.6, 13.4, <0.0, 0.0>, 0>, 433>, 
  <93, <36, 32>, <18.6, 5.4, <0.0, 0.0>, 0>, 476>, 
  <94, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 36>, 
  <95, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 162>, 
  <96, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 76>, 
  <97, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 317>, 
  <98, <16, 64>, <21.0, 6.0, <0.0, 0.0>, 0>, 380>, 
  <99, <12, 128>, <33.0, 9.0, <0.0, 0.0>, 0>, 7>, 
  <100, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 238>, 
  <101, <24, 512>, <112.2, 28.8, <0.0, 0.0>, 0>, 412>, 
  <102, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 116>, 
  <103, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 310>, 
  <104, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 49>, 
  <105, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 197>, 
  <106, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 261>, 
  <107, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 272>, 
  <108, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 221>, 
  <109, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 348>, 
  <110, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 141>, 
  <111, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 49>, 
  <112, <16, 96>, <27.400000000000002, 7.6000000000000005, <0.0, 0.0>, 0>, 455>, 
  <113, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 93>, 
  <114, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 343>, 
  <115, <72, 512>, <121.80000000000001, 31.200000000000003, <0.0, 0.0>, 0>, 413>, 
  <116, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 392>, 
  <117, <20, 48>, <18.6, 5.4, <0.0, 0.0>, 0>, 171>, 
  <118, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 261>, 
  <119, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 441>, 
  <120, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 310>, 
  <121, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 61>, 
  <122, <28, 48>, <20.200000000000003, 5.800000000000001, <0.0, 0.0>, 0>, 201>, 
  <123, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 41>, 
  <124, <72, 256>, <70.60000000000001, 18.400000000000002, <0.0, 0.0>, 0>, 368>, 
  <125, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 186>, 
  <126, <44, 192>, <52.2, 13.8, <0.0, 0.0>, 0>, 434>, 
  <127, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 49>, 
  <128, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 109>, 
  <129, <56, 96>, <35.400000000000006, 9.600000000000001, <0.0, 0.0>, 0>, 416>, 
  <130, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 163>, 
  <131, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 419>, 
  <132, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 68>, 
  <133, <20, 32>, <15.4, 4.6, <0.0, 0.0>, 0>, 339>, 
  <134, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 126>, 
  <135, <44, 192>, <52.2, 13.8, <0.0, 0.0>, 0>, 434>, 
  <136, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 338>, 
  <137, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 405>, 
  <138, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 106>, 
  <139, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 338>, 
  <140, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 32>, 
  <141, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 128>, 
  <142, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 160>, 
  <143, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 343>, 
  <144, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 435>, 
  <145, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 279>, 
  <146, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 235>, 
  <147, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 392>, 
  <148, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 431>, 
  <149, <24, 16>, <13.0, 4.0, <0.0, 0.0>, 0>, 13>, 
  <150, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 404>, 
  <151, <32, 48>, <21.0, 6.0, <0.0, 0.0>, 0>, 102>, 
  <152, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 249>, 
  <153, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 22>, 
  <154, <72, 128>, <45.0, 12.0, <0.0, 0.0>, 0>, 245>, 
  <155, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 391>, 
  <156, <24, 32>, <16.200000000000003, 4.800000000000001, <0.0, 0.0>, 0>, 326>, 
  <157, <56, 96>, <35.400000000000006, 9.600000000000001, <0.0, 0.0>, 0>, 416>, 
  <158, <48, 64>, <27.400000000000002, 7.6000000000000005, <0.0, 0.0>, 0>, 16>, 
  <159, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 76>, 
  <160, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 32>, 
  <161, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 238>, 
  <162, <16, 96>, <27.400000000000002, 7.6000000000000005, <0.0, 0.0>, 0>, 455>, 
  <163, <64, 64>, <30.6, 8.4, <0.0, 0.0>, 0>, 99>, 
  <164, <12, 32>, <13.8, 4.2, <0.0, 0.0>, 0>, 10>, 
  <165, <64, 64>, <30.6, 8.4, <0.0, 0.0>, 0>, 18>, 
  <166, <40, 64>, <25.8, 7.2, <0.0, 0.0>, 0>, 290>, 
  <167, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 337>, 
  <168, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 22>, 
  <169, <80, 256>, <72.2, 18.8, <0.0, 0.0>, 0>, 2>, 
  <170, <64, 64>, <30.6, 8.4, <0.0, 0.0>, 0>, 23>, 
  <171, <64, 192>, <56.2, 14.8, <0.0, 0.0>, 0>, 447>, 
  <172, <20, 768>, <162.60000000000002, 41.400000000000006, <0.0, 0.0>, 0>, 493>, 
  <173, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 223>, 
  <174, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 144>, 
  <175, <64, 96>, <37.0, 10.0, <0.0, 0.0>, 0>, 457>, 
  <176, <48, 64>, <27.400000000000002, 7.6000000000000005, <0.0, 0.0>, 0>, 232>, 
  <177, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 486>, 
  <178, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 124>, 
  <179, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 297>, 
  <180, <8, 18>, <10.2, 3.3, <0.0, 0.0>, 0>, 55>, 
  <181, <16, 96>, <27.400000000000002, 7.6000000000000005, <0.0, 0.0>, 0>, 453>, 
  <182, <8, 64>, <19.4, 5.6, <0.0, 0.0>, 0>, 461>, 
  <183, <12, 24>, <12.2, 3.8, <0.0, 0.0>, 0>, 267>, 
  <184, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 169>, 
  <185, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 243>, 
  <186, <44, 128>, <39.4, 10.6, <0.0, 0.0>, 0>, 80>, 
  <187, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 138>, 
  <188, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 337>, 
  <189, <16, 64>, <21.0, 6.0, <0.0, 0.0>, 0>, 380>, 
  <190, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 338>, 
  <191, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 490>, 
  <192, <24, 96>, <29.0, 8.0, <0.0, 0.0>, 0>, 444>, 
  <193, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 153>, 
  <194, <24, 196>, <49.0, 13.0, <0.0, 0.0>, 0>, 371>, 
  <195, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 242>, 
  <196, <12, 128>, <33.0, 9.0, <0.0, 0.0>, 0>, 7>, 
  <197, <32, 32>, <17.8, 5.2, <0.0, 0.0>, 0>, 258>, 
  <198, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 130>, 
  <199, <48, 96>, <33.8, 9.2, <0.0, 0.0>, 0>, 147>, 
  <200, <24, 16>, <13.0, 4.0, <0.0, 0.0>, 0>, 13>, 
  <201, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 125>, 
  <202, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 425>, 
  <203, <40, 48>, <22.6, 6.4, <0.0, 0.0>, 0>, 100>, 
  <204, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 228>, 
  <205, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 479>, 
  <206, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 175>, 
  <207, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 338>, 
  <208, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 221>, 
  <209, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 224>, 
  <210, <28, 96>, <29.8, 8.2, <0.0, 0.0>, 0>, 390>, 
  <211, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 435>, 
  <212, <40, 64>, <25.8, 7.2, <0.0, 0.0>, 0>, 290>, 
  <213, <16, 64>, <21.0, 6.0, <0.0, 0.0>, 0>, 381>, 
  <214, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 81>, 
  <215, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 106>, 
  <216, <56, 96>, <35.400000000000006, 9.600000000000001, <0.0, 0.0>, 0>, 422>, 
  <217, <64, 512>, <120.2, 30.8, <0.0, 0.0>, 0>, 213>, 
  <218, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 139>, 
  <219, <44, 64>, <26.6, 7.4, <0.0, 0.0>, 0>, 137>, 
  <220, <20, 64>, <21.8, 6.2, <0.0, 0.0>, 0>, 349>, 
  <221, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 330>, 
  <222, <76, 512>, <122.60000000000001, 31.400000000000002, <0.0, 0.0>, 0>, 367>, 
  <223, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 441>, 
  <224, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 341>, 
  <225, <12, 32>, <13.8, 4.2, <0.0, 0.0>, 0>, 10>, 
  <226, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 237>, 
  <227, <32, 64>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 244>, 
  <228, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 375>, 
  <229, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 38>, 
  <230, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 373>, 
  <231, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 346>, 
  <232, <12, 48>, <17.0, 5.0, <0.0, 0.0>, 0>, 270>, 
  <233, <64, 512>, <120.2, 30.8, <0.0, 0.0>, 0>, 357>, 
  <234, <64, 512>, <120.2, 30.8, <0.0, 0.0>, 0>, 357>, 
  <235, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 291>, 
  <236, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 189>, 
  <237, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 143>, 
  <238, <20, 48>, <18.6, 5.4, <0.0, 0.0>, 0>, 161>, 
  <239, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 140>, 
  <240, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 378>, 
  <241, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 39>, 
  <242, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 407>, 
  <243, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 341>, 
  <244, <32, 512>, <113.80000000000001, 29.200000000000003, <0.0, 0.0>, 0>, 372>, 
  <245, <12, 24>, <12.2, 3.8, <0.0, 0.0>, 0>, 402>, 
  <246, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 336>, 
  <247, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 345>, 
  <248, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 337>, 
  <249, <44, 64>, <26.6, 7.4, <0.0, 0.0>, 0>, 132>, 
  <250, <44, 64>, <26.6, 7.4, <0.0, 0.0>, 0>, 176>, 
  <251, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 75>, 
  <252, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 42>, 
  <253, <32, 256>, <62.6, 16.4, <0.0, 0.0>, 0>, 119>, 
  <254, <80, 64>, <33.8, 9.2, <0.0, 0.0>, 0>, 121>, 
  <255, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 283>, 
  <256, <56, 384>, <93.0, 24.0, <0.0, 0.0>, 0>, 477>, 
  <257, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 291>, 
  <258, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 221>, 
  <259, <12, 24>, <12.2, 3.8, <0.0, 0.0>, 0>, 403>, 
  <260, <72, 512>, <121.80000000000001, 31.200000000000003, <0.0, 0.0>, 0>, 413>, 
  <261, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 373>, 
  <262, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 423>, 
  <263, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 492>, 
  <264, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 246>, 
  <265, <20, 48>, <18.6, 5.4, <0.0, 0.0>, 0>, 161>, 
  <266, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 224>, 
  <267, <44, 128>, <39.4, 10.6, <0.0, 0.0>, 0>, 91>, 
  <268, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 442>, 
  <269, <20, 48>, <18.6, 5.4, <0.0, 0.0>, 0>, 164>, 
  <270, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 240>, 
  <271, <16, 128>, <33.8, 9.2, <0.0, 0.0>, 0>, 458>, 
  <272, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 22>, 
  <273, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 225>, 
  <274, <24, 24>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 327>, 
  <275, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 95>, 
  <276, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 243>, 
  <277, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 186>, 
  <278, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 249>, 
  <279, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 263>, 
  <280, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 94>, 
  <281, <16, 64>, <21.0, 6.0, <0.0, 0.0>, 0>, 380>, 
  <282, <48, 64>, <27.400000000000002, 7.6000000000000005, <0.0, 0.0>, 0>, 230>, 
  <283, <44, 64>, <26.6, 7.4, <0.0, 0.0>, 0>, 132>, 
  <284, <48, 96>, <33.8, 9.2, <0.0, 0.0>, 0>, 147>, 
  <285, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 113>, 
  <286, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 199>, 
  <287, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 394>, 
  <288, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 60>, 
  <289, <32, 48>, <21.0, 6.0, <0.0, 0.0>, 0>, 166>, 
  <290, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 323>, 
  <291, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 481>, 
  <292, <48, 32>, <21.0, 6.0, <0.0, 0.0>, 0>, 47>, 
  <293, <24, 64>, <22.6, 6.4, <0.0, 0.0>, 0>, 14>, 
  <294, <16, 128>, <33.8, 9.2, <0.0, 0.0>, 0>, 459>, 
  <295, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 247>, 
  <296, <64, 512>, <120.2, 30.8, <0.0, 0.0>, 0>, 480>, 
  <297, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 496>, 
  <298, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 273>, 
  <299, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 373>, 
  <300, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 195>, 
  <301, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 338>, 
  <302, <32, 32>, <17.8, 5.2, <0.0, 0.0>, 0>, 464>, 
  <303, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 238>, 
  <304, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 336>, 
  <305, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 142>, 
  <306, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 375>, 
  <307, <12, 48>, <17.0, 5.0, <0.0, 0.0>, 0>, 270>, 
  <308, <32, 48>, <21.0, 6.0, <0.0, 0.0>, 0>, 166>, 
  <309, <80, 256>, <72.2, 18.8, <0.0, 0.0>, 0>, 156>, 
  <310, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 442>, 
  <311, <80, 64>, <33.8, 9.2, <0.0, 0.0>, 0>, 121>, 
  <312, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 174>, 
  <313, <48, 192>, <53.0, 14.0, <0.0, 0.0>, 0>, 436>, 
  <314, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 241>, 
