// <id, capacity (cpu, memory), s (time_to_turn_on, time_to_turn_off, load (cpu_load, memory_load), state), type>

physical_machines = {
  <0, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 262>, 
  <37, <48, 96>, <33.8, 9.2, <0.0, 0.0>, 0>, 51>, 
  <38, <64, 512>, <120.2, 30.8, <0.0, 0.0>, 0>, 213>, 
  <39, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 134>, 
  <40, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 106>, 
  <41, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 96>, 
  <42, <44, 64>, <26.6, 7.4, <0.0, 0.0>, 0>, 418>, 
  <43, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 96>, 
  <44, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 223>, 
  <45, <40, 48>, <22.6, 6.4, <0.0, 0.0>, 0>, 100>, 
  <46, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 228>, 
  <47, <48, 64>, <27.400000000000002, 7.6000000000000005, <0.0, 0.0>, 0>, 230>, 
  <48, <48, 32>, <21.0, 6.0, <0.0, 0.0>, 0>, 254>, 
  <49, <48, 96>, <33.8, 9.2, <0.0, 0.0>, 0>, 51>, 
  <50, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 225>, 
  <51, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 135>, 
  <52, <12, 32>, <13.8, 4.2, <0.0, 0.0>, 0>, 305>, 
  <53, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 185>, 
  <54, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 364>, 
  <55, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 306>, 
  <56, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 107>, 
  <57, <24, 64>, <22.6, 6.4, <0.0, 0.0>, 0>, 14>, 
  <58, <80, 256>, <72.2, 18.8, <0.0, 0.0>, 0>, 417>, 
  <59, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 420>, 
  <60, <32, 64>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 328>, 
  <61, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 296>, 
  <62, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 54>, 
  <63, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 337>, 
  <64, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 274>, 
  <65, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 69>, 
  <66, <8, 18>, <10.2, 3.3, <0.0, 0.0>, 0>, 55>, 
  <67, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 430>, 
  <68, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 189>, 
  <69, <64, 64>, <30.6, 8.4, <0.0, 0.0>, 0>, 280>, 
  <70, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 215>, 
  <71, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 56>, 
  <72, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 441>, 
  <73, <16, 64>, <21.0, 6.0, <0.0, 0.0>, 0>, 248>, 
  <74, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 401>, 
  <75, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 492>, 
  <76, <36, 48>, <21.8, 6.2, <0.0, 0.0>, 0>, 396>, 
  <77, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 376>, 
  <78, <20, 768>, <162.60000000000002, 41.400000000000006, <0.0, 0.0>, 0>, 493>, 
  <79, <80, 64>, <33.8, 9.2, <0.0, 0.0>, 0>, 121>, 
  <80, <80, 256>, <72.2, 18.8, <0.0, 0.0>, 0>, 207>, 
  <81, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 289>, 
  <82, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 94>, 
  <83, <32, 32>, <17.8, 5.2, <0.0, 0.0>, 0>, 52>, 
  <84, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 128>, 
  <85, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 67>, 
  <86, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 186>, 
  <87, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 486>, 
  <88, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 470>, 
  <89, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 309>, 
  <90, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 152>, 
  <91, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 108>, 
  <92, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 287>, 
  <93, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 354>, 
  <94, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 86>, 
  <95, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 343>, 
  <96, <32, 256>, <62.6, 16.4, <0.0, 0.0>, 0>, 118>, 
  <97, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 117>, 
  <98, <52, 128>, <41.0, 11.0, <0.0, 0.0>, 0>, 469>, 
  <99, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 268>, 
  <100, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 405>, 
  <101, <32, 256>, <62.6, 16.4, <0.0, 0.0>, 0>, 119>, 
  <102, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 108>, 
  <103, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 274>, 
  <104, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 128>, 
  <105, <12, 128>, <33.0, 9.0, <0.0, 0.0>, 0>, 178>, 
  <106, <44, 64>, <26.6, 7.4, <0.0, 0.0>, 0>, 418>, 
  <107, <56, 96>, <35.400000000000006, 9.600000000000001, <0.0, 0.0>, 0>, 203>, 
  <108, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 145>, 
  <109, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 150>, 
  <110, <60, 128>, <42.6, 11.4, <0.0, 0.0>, 0>, 190>, 
  <111, <48, 32>, <21.0, 6.0, <0.0, 0.0>, 0>, 254>, 
  <112, <48, 96>, <33.8, 9.2, <0.0, 0.0>, 0>, 31>, 
  <113, <32, 48>, <21.0, 6.0, <0.0, 0.0>, 0>, 320>, 
  <114, <24, 384>, <86.60000000000001, 22.400000000000002, <0.0, 0.0>, 0>, 361>, 
  <115, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 242>, 
  <116, <56, 96>, <35.400000000000006, 9.600000000000001, <0.0, 0.0>, 0>, 421>, 
  <117, <24, 384>, <86.60000000000001, 22.400000000000002, <0.0, 0.0>, 0>, 361>, 
  <118, <24, 196>, <49.0, 13.0, <0.0, 0.0>, 0>, 371>, 
  <119, <24, 64>, <22.6, 6.4, <0.0, 0.0>, 0>, 14>, 
  <120, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 3>, 
  <121, <48, 256>, <65.80000000000001, 17.200000000000003, <0.0, 0.0>, 0>, 358>, 
  <122, <48, 48>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 50>, 
  <123, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 247>, 
  <124, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 273>, 
  <125, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 195>, 
  <126, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 376>, 
  <127, <32, 48>, <21.0, 6.0, <0.0, 0.0>, 0>, 321>, 
  <128, <32, 512>, <113.80000000000001, 29.200000000000003, <0.0, 0.0>, 0>, 372>, 
  <129, <20, 32>, <15.4, 4.6, <0.0, 0.0>, 0>, 339>, 
  <130, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 393>, 
  <131, <44, 128>, <39.4, 10.6, <0.0, 0.0>, 0>, 369>, 
  <132, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 184>, 
  <133, <12, 32>, <13.8, 4.2, <0.0, 0.0>, 0>, 307>, 
  <134, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 479>, 
  <135, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 441>, 
  <136, <32, 48>, <21.0, 6.0, <0.0, 0.0>, 0>, 166>, 
  <137, <64, 192>, <56.2, 14.8, <0.0, 0.0>, 0>, 384>, 
  <138, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 246>, 
  <139, <32, 64>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 328>, 
  <140, <48, 48>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 50>, 
  <141, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 377>, 
  <142, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 350>, 
  <143, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 184>, 
  <144, <48, 32>, <21.0, 6.0, <0.0, 0.0>, 0>, 47>, 
  <145, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 126>, 
  <146, <24, 32>, <16.200000000000003, 4.800000000000001, <0.0, 0.0>, 0>, 12>, 
  <147, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 84>, 
  <148, <60, 256>, <68.2, 17.8, <0.0, 0.0>, 0>, 471>, 
  <149, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 393>, 
  <150, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 20>, 
  <151, <44, 192>, <52.2, 13.8, <0.0, 0.0>, 0>, 434>, 
  <152, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 398>, 
  <153, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 285>, 
  <154, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 227>, 
  <155, <32, 32>, <17.8, 5.2, <0.0, 0.0>, 0>, 464>, 
  <156, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 494>, 
  <157, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 365>, 
  <158, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 354>, 
  <159, <48, 96>, <33.8, 9.2, <0.0, 0.0>, 0>, 454>, 
  <160, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 106>, 
  <161, <12, 24>, <12.2, 3.8, <0.0, 0.0>, 0>, 406>, 
  <162, <32, 32>, <17.8, 5.2, <0.0, 0.0>, 0>, 257>, 
  <163, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 89>, 
  <164, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 296>, 
  <165, <32, 32>, <17.8, 5.2, <0.0, 0.0>, 0>, 229>, 
  <166, <24, 96>, <29.0, 8.0, <0.0, 0.0>, 0>, 449>, 
  <167, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 214>, 
  <168, <20, 32>, <15.4, 4.6, <0.0, 0.0>, 0>, 57>, 
  <169, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 38>, 
  <170, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 346>, 
  <171, <80, 256>, <72.2, 18.8, <0.0, 0.0>, 0>, 156>, 
  <172, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 300>, 
  <173, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 385>, 
  <174, <48, 192>, <53.0, 14.0, <0.0, 0.0>, 0>, 436>, 
  <175, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 175>, 
  <176, <32, 32>, <17.8, 5.2, <0.0, 0.0>, 0>, 253>, 
  <177, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 315>, 
  <178, <24, 512>, <112.2, 28.8, <0.0, 0.0>, 0>, 412>, 
  <179, <20, 64>, <21.8, 6.2, <0.0, 0.0>, 0>, 349>, 
  <180, <80, 256>, <72.2, 18.8, <0.0, 0.0>, 0>, 2>, 
  <181, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 243>, 
  <182, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 209>, 
  <183, <32, 64>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 328>, 
  <184, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 106>, 
  <185, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 78>, 
  <186, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 378>, 
  <187, <80, 256>, <72.2, 18.8, <0.0, 0.0>, 0>, 157>, 
  <188, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 284>, 
  <189, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 299>, 
  <190, <32, 32>, <17.8, 5.2, <0.0, 0.0>, 0>, 464>, 
  <191, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 143>, 
  <192, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 59>, 
  <193, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 355>, 
  <194, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 486>, 
  <195, <28, 48>, <20.200000000000003, 5.800000000000001, <0.0, 0.0>, 0>, 201>, 
  <196, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 20>, 
  <197, <48, 64>, <27.400000000000002, 7.6000000000000005, <0.0, 0.0>, 0>, 64>, 
  <198, <12, 32>, <13.8, 4.2, <0.0, 0.0>, 0>, 26>, 
  <199, <20, 768>, <162.60000000000002, 41.400000000000006, <0.0, 0.0>, 0>, 493>, 
  <200, <12, 24>, <12.2, 3.8, <0.0, 0.0>, 0>, 267>, 
  <201, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 276>, 
  <202, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 287>, 
  <203, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 419>, 
  <204, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 54>, 
  <205, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 172>, 
  <206, <16, 64>, <21.0, 6.0, <0.0, 0.0>, 0>, 381>, 
  <207, <12, 128>, <33.0, 9.0, <0.0, 0.0>, 0>, 178>, 
  <208, <32, 48>, <21.0, 6.0, <0.0, 0.0>, 0>, 166>, 
  <209, <20, 32>, <15.4, 4.6, <0.0, 0.0>, 0>, 57>, 
  <210, <32, 32>, <17.8, 5.2, <0.0, 0.0>, 0>, 15>, 
  <211, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 75>, 
  <212, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 49>, 
  <213, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 387>, 
  <214, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 303>, 
  <215, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 19>, 
  <216, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 60>, 
  <217, <16, 128>, <33.8, 9.2, <0.0, 0.0>, 0>, 9>, 
  <218, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 92>, 
  <219, <12, 24>, <12.2, 3.8, <0.0, 0.0>, 0>, 406>, 
  <220, <16, 128>, <33.8, 9.2, <0.0, 0.0>, 0>, 27>, 
  <221, <24, 32>, <16.200000000000003, 4.800000000000001, <0.0, 0.0>, 0>, 12>, 
  <222, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 209>, 
  <223, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 488>, 
  <224, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 111>, 
  <225, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 21>, 
  <226, <24, 96>, <29.0, 8.0, <0.0, 0.0>, 0>, 444>, 
  <227, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 234>, 
  <228, <12, 128>, <33.0, 9.0, <0.0, 0.0>, 0>, 8>, 
  <229, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 311>, 
  <230, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 268>, 
  <231, <12, 24>, <12.2, 3.8, <0.0, 0.0>, 0>, 58>, 
  <232, <28, 48>, <20.200000000000003, 5.800000000000001, <0.0, 0.0>, 0>, 204>, 
  <233, <64, 96>, <37.0, 10.0, <0.0, 0.0>, 0>, 183>, 
  <234, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 85>, 
  <235, <16, 64>, <21.0, 6.0, <0.0, 0.0>, 0>, 381>, 
  <236, <32, 32>, <17.8, 5.2, <0.0, 0.0>, 0>, 465>, 
  <237, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 239>, 
  <238, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 150>, 
  <239, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 273>, 
  <240, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 482>, 
  <241, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 430>, 
  <242, <28, 48>, <20.200000000000003, 5.800000000000001, <0.0, 0.0>, 0>, 200>, 
  <243, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 113>, 
  <244, <44, 128>, <39.4, 10.6, <0.0, 0.0>, 0>, 369>, 
  <245, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 184>, 
  <246, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 124>, 
  <247, <60, 256>, <68.2, 17.8, <0.0, 0.0>, 0>, 471>, 
  <248, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 138>, 
  <249, <80, 256>, <72.2, 18.8, <0.0, 0.0>, 0>, 2>, 
  <250, <16, 64>, <21.0, 6.0, <0.0, 0.0>, 0>, 382>, 
  <251, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 56>, 
  <252, <56, 96>, <35.400000000000006, 9.600000000000001, <0.0, 0.0>, 0>, 210>, 
  <253, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 378>, 
  <254, <12, 32>, <13.8, 4.2, <0.0, 0.0>, 0>, 307>, 
  <255, <32, 96>, <30.6, 8.4, <0.0, 0.0>, 0>, 450>, 
  <256, <64, 512>, <120.2, 30.8, <0.0, 0.0>, 0>, 357>, 
  <257, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 130>, 
  <258, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 482>, 
  <259, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 426>, 
  <260, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 475>, 
  <261, <20, 32>, <15.4, 4.6, <0.0, 0.0>, 0>, 57>, 
  <262, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 76>, 
  <263, <64, 96>, <37.0, 10.0, <0.0, 0.0>, 0>, 457>, 
  <264, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 1>, 
  <265, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 260>, 
  <266, <48, 96>, <33.8, 9.2, <0.0, 0.0>, 0>, 452>, 
  <267, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 76>, 
  <268, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 386>, 
  <269, <8, 96>, <25.8, 7.2, <0.0, 0.0>, 0>, 445>, 
  <270, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 124>, 
  <271, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 479>, 
  <272, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 67>, 
  <273, <80, 64>, <33.8, 9.2, <0.0, 0.0>, 0>, 121>, 
  <274, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 185>, 
  <275, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 237>, 
  <276, <72, 128>, <45.0, 12.0, <0.0, 0.0>, 0>, 245>, 
  <277, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 424>, 
  <278, <12, 32>, <13.8, 4.2, <0.0, 0.0>, 0>, 26>, 
  <279, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 478>, 
  <280, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 374>, 
  <281, <40, 48>, <22.6, 6.4, <0.0, 0.0>, 0>, 333>, 
  <282, <12, 128>, <33.0, 9.0, <0.0, 0.0>, 0>, 8>, 
  <283, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 226>, 
  <284, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 77>, 
  <285, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 6>, 
  <286, <20, 768>, <162.60000000000002, 41.400000000000006, <0.0, 0.0>, 0>, 493>, 
  <287, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 430>, 
  <288, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 139>, 
  <289, <72, 64>, <32.2, 8.8, <0.0, 0.0>, 0>, 216>, 
  <290, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 49>, 
  <291, <24, 24>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 332>, 
  <292, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 136>, 
  <293, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 243>, 
  <294, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 167>, 
  <295, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 133>, 
  <296, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 441>, 
  <297, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 315>, 
  <298, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 20>, 
  <299, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 247>, 
  <300, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 199>, 
  <301, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 351>, 
  <302, <32, 64>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 328>, 
  <303, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 387>, 
  <304, <32, 32>, <17.8, 5.2, <0.0, 0.0>, 0>, 52>, 
  <305, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 186>, 
  <306, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 19>, 
  <307, <36, 192>, <50.6, 13.4, <0.0, 0.0>, 0>, 127>, 
  <308, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 152>, 
  <309, <64, 64>, <30.6, 8.4, <0.0, 0.0>, 0>, 99>, 
  <310, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 224>, 
  <311, <20, 24>, <13.8, 4.2, <0.0, 0.0>, 0>, 83>, 
  <312, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 192>, 
  <313, <16, 96>, <27.400000000000002, 7.6000000000000005, <0.0, 0.0>, 0>, 455>, 
  <314, <36, 128>, <37.800000000000004, 10.200000000000001, <0.0, 0.0>, 0>, 438>, 
  <315, <56, 128>, <41.800000000000004, 11.200000000000001, <0.0, 0.0>, 0>, 468>, 
